step,t_sec,timestamp,frame_id_hex,byte0,byte1,byte2,byte3,byte4,byte5,byte6,byte7,can_heartbeat_ok,warning_tag,control_action,risk_level
1137,113.7,2026-04-22T02:44:26.450361+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1137,113.7,2026-04-22T02:44:26.450361+00:00,0x18F182A0,11,33,119,126,0,0,0,0,1,,FORWARD,normal
1137,113.7,2026-04-22T02:44:26.450361+00:00,0x18F183A0,144,1,150,0,214,5,132,3,1,,FORWARD,normal
1137,113.7,2026-04-22T02:44:26.450361+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1137,113.7,2026-04-22T02:44:26.450361+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1137,113.7,2026-04-22T02:44:26.450361+00:00,0x18F189A0,130,0,6,0,0,0,0,0,1,,FORWARD,normal
1137,113.7,2026-04-22T02:44:26.450361+00:00,0x18F190A0,132,3,2,1,225,0,0,0,1,,FORWARD,normal
1138,113.8,2026-04-22T02:44:26.450523+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1138,113.8,2026-04-22T02:44:26.450523+00:00,0x18F182A0,9,32,118,126,0,0,0,0,1,,FORWARD,normal
1138,113.8,2026-04-22T02:44:26.450523+00:00,0x18F183A0,144,1,150,0,244,5,134,3,1,,FORWARD,normal
1138,113.8,2026-04-22T02:44:26.450523+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1138,113.8,2026-04-22T02:44:26.450523+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1138,113.8,2026-04-22T02:44:26.450523+00:00,0x18F189A0,131,0,6,0,0,0,0,0,1,,FORWARD,normal
1138,113.8,2026-04-22T02:44:26.450523+00:00,0x18F190A0,134,3,2,1,223,0,0,0,1,,FORWARD,normal
1139,113.9,2026-04-22T02:44:26.450681+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1139,113.9,2026-04-22T02:44:26.450681+00:00,0x18F182A0,10,32,118,126,0,0,0,0,1,,FORWARD,normal
1139,113.9,2026-04-22T02:44:26.450681+00:00,0x18F183A0,144,1,150,0,244,5,131,3,1,,FORWARD,normal
1139,113.9,2026-04-22T02:44:26.450681+00:00,0x18F184A0,123,101,53,48,64,38,68,58,1,,FORWARD,normal
1139,113.9,2026-04-22T02:44:26.450681+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1139,113.9,2026-04-22T02:44:26.450681+00:00,0x18F189A0,126,0,6,0,0,0,0,0,1,,FORWARD,normal
1139,113.9,2026-04-22T02:44:26.450681+00:00,0x18F190A0,131,3,2,1,222,0,0,0,1,,FORWARD,normal
1140,114.0,2026-04-22T02:44:26.450842+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1140,114.0,2026-04-22T02:44:26.450842+00:00,0x18F182A0,9,32,118,126,0,0,0,0,1,,FORWARD,normal
1140,114.0,2026-04-22T02:44:26.450842+00:00,0x18F183A0,144,1,149,0,230,5,131,3,1,,FORWARD,normal
1140,114.0,2026-04-22T02:44:26.450842+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1140,114.0,2026-04-22T02:44:26.450842+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1140,114.0,2026-04-22T02:44:26.450842+00:00,0x18F189A0,135,0,6,0,0,0,0,0,1,,FORWARD,normal
1140,114.0,2026-04-22T02:44:26.450842+00:00,0x18F190A0,131,3,2,1,225,0,0,0,1,,FORWARD,normal
1141,114.1,2026-04-22T02:44:26.453367+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1141,114.1,2026-04-22T02:44:26.453367+00:00,0x18F182A0,11,32,119,126,0,0,0,0,1,,FORWARD,normal
1141,114.1,2026-04-22T02:44:26.453367+00:00,0x18F183A0,144,1,150,0,245,5,133,3,1,,FORWARD,normal
1141,114.1,2026-04-22T02:44:26.453367+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1141,114.1,2026-04-22T02:44:26.453367+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1141,114.1,2026-04-22T02:44:26.453367+00:00,0x18F189A0,128,0,6,0,0,0,0,0,1,,FORWARD,normal
1141,114.1,2026-04-22T02:44:26.453367+00:00,0x18F190A0,133,3,2,1,226,0,0,0,1,,FORWARD,normal
1142,114.2,2026-04-22T02:44:26.453644+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1142,114.2,2026-04-22T02:44:26.453644+00:00,0x18F182A0,9,34,120,126,0,0,0,0,1,,FORWARD,normal
1142,114.2,2026-04-22T02:44:26.453644+00:00,0x18F183A0,144,1,150,0,213,5,135,3,1,,FORWARD,normal
1142,114.2,2026-04-22T02:44:26.453644+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1142,114.2,2026-04-22T02:44:26.453644+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1142,114.2,2026-04-22T02:44:26.453644+00:00,0x18F189A0,134,0,5,0,0,0,0,0,1,,FORWARD,normal
1142,114.2,2026-04-22T02:44:26.453644+00:00,0x18F190A0,135,3,2,1,223,0,0,0,1,,FORWARD,normal
1143,114.3,2026-04-22T02:44:26.453932+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1143,114.3,2026-04-22T02:44:26.453932+00:00,0x18F182A0,11,34,118,126,0,0,0,0,1,,FORWARD,normal
1143,114.3,2026-04-22T02:44:26.453932+00:00,0x18F183A0,144,1,150,0,217,5,133,3,1,,FORWARD,normal
1143,114.3,2026-04-22T02:44:26.453932+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1143,114.3,2026-04-22T02:44:26.453932+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1143,114.3,2026-04-22T02:44:26.453932+00:00,0x18F189A0,128,0,6,0,0,0,0,0,1,,FORWARD,normal
1143,114.3,2026-04-22T02:44:26.453932+00:00,0x18F190A0,133,3,2,1,225,0,0,0,1,,FORWARD,normal
1144,114.4,2026-04-22T02:44:26.454130+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1144,114.4,2026-04-22T02:44:26.454130+00:00,0x18F182A0,12,37,119,126,0,0,0,0,1,,FORWARD,normal
1144,114.4,2026-04-22T02:44:26.454130+00:00,0x18F183A0,144,1,149,0,229,5,134,3,1,,FORWARD,normal
1144,114.4,2026-04-22T02:44:26.454130+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1144,114.4,2026-04-22T02:44:26.454130+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1144,114.4,2026-04-22T02:44:26.454130+00:00,0x18F189A0,136,0,6,0,0,0,0,0,1,,FORWARD,normal
1144,114.4,2026-04-22T02:44:26.454130+00:00,0x18F190A0,134,3,2,1,224,0,0,0,1,,FORWARD,normal
1145,114.5,2026-04-22T02:44:26.454322+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1145,114.5,2026-04-22T02:44:26.454322+00:00,0x18F182A0,10,32,118,126,0,0,0,0,1,,FORWARD,normal
1145,114.5,2026-04-22T02:44:26.454322+00:00,0x18F183A0,144,1,149,0,233,5,132,3,1,,FORWARD,normal
1145,114.5,2026-04-22T02:44:26.454322+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1145,114.5,2026-04-22T02:44:26.454322+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1145,114.5,2026-04-22T02:44:26.454322+00:00,0x18F189A0,122,0,6,0,0,0,0,0,1,,FORWARD,normal
1145,114.5,2026-04-22T02:44:26.454322+00:00,0x18F190A0,132,3,2,1,222,0,0,0,1,,FORWARD,normal
1146,114.6,2026-04-22T02:44:26.454499+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1146,114.6,2026-04-22T02:44:26.454499+00:00,0x18F182A0,11,32,120,126,0,0,0,0,1,,FORWARD,normal
1146,114.6,2026-04-22T02:44:26.454499+00:00,0x18F183A0,144,1,151,0,239,5,134,3,1,,FORWARD,normal
1146,114.6,2026-04-22T02:44:26.454499+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1146,114.6,2026-04-22T02:44:26.454499+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1146,114.6,2026-04-22T02:44:26.454499+00:00,0x18F189A0,135,0,6,0,0,0,0,0,1,,FORWARD,normal
1146,114.6,2026-04-22T02:44:26.454499+00:00,0x18F190A0,134,3,2,1,225,0,0,0,1,,FORWARD,normal
1147,114.7,2026-04-22T02:44:26.454666+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1147,114.7,2026-04-22T02:44:26.454666+00:00,0x18F182A0,9,33,121,126,0,0,0,0,1,,FORWARD,normal
1147,114.7,2026-04-22T02:44:26.454666+00:00,0x18F183A0,144,1,150,0,233,5,133,3,1,,FORWARD,normal
1147,114.7,2026-04-22T02:44:26.454666+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1147,114.7,2026-04-22T02:44:26.454666+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1147,114.7,2026-04-22T02:44:26.454666+00:00,0x18F189A0,135,0,6,0,0,0,0,0,1,,FORWARD,normal
1147,114.7,2026-04-22T02:44:26.454666+00:00,0x18F190A0,133,3,2,1,225,0,0,0,1,,FORWARD,normal
1148,114.8,2026-04-22T02:44:26.454832+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1148,114.8,2026-04-22T02:44:26.454832+00:00,0x18F182A0,11,32,121,126,0,0,0,0,1,,FORWARD,normal
1148,114.8,2026-04-22T02:44:26.454832+00:00,0x18F183A0,144,1,151,0,233,5,132,3,1,,FORWARD,normal
1148,114.8,2026-04-22T02:44:26.454832+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1148,114.8,2026-04-22T02:44:26.454832+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1148,114.8,2026-04-22T02:44:26.454832+00:00,0x18F189A0,130,0,6,0,0,0,0,0,1,,FORWARD,normal
1148,114.8,2026-04-22T02:44:26.454832+00:00,0x18F190A0,132,3,2,1,225,0,0,0,1,,FORWARD,normal
1149,114.9,2026-04-22T02:44:26.454995+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1149,114.9,2026-04-22T02:44:26.454995+00:00,0x18F182A0,10,33,119,126,0,0,0,0,1,,FORWARD,normal
1149,114.9,2026-04-22T02:44:26.454995+00:00,0x18F183A0,144,1,150,0,225,5,134,3,1,,FORWARD,normal
1149,114.9,2026-04-22T02:44:26.454995+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1149,114.9,2026-04-22T02:44:26.454995+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1149,114.9,2026-04-22T02:44:26.454995+00:00,0x18F189A0,131,0,6,0,0,0,0,0,1,,FORWARD,normal
1149,114.9,2026-04-22T02:44:26.454995+00:00,0x18F190A0,134,3,2,1,225,0,0,0,1,,FORWARD,normal
1150,115.0,2026-04-22T02:44:26.455159+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1150,115.0,2026-04-22T02:44:26.455159+00:00,0x18F182A0,10,32,120,126,0,0,0,0,1,,FORWARD,normal
1150,115.0,2026-04-22T02:44:26.455159+00:00,0x18F183A0,144,1,150,0,224,5,131,3,1,,FORWARD,normal
1150,115.0,2026-04-22T02:44:26.455159+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1150,115.0,2026-04-22T02:44:26.455159+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1150,115.0,2026-04-22T02:44:26.455159+00:00,0x18F189A0,136,0,6,0,0,0,0,0,1,,FORWARD,normal
1150,115.0,2026-04-22T02:44:26.455159+00:00,0x18F190A0,131,3,2,1,223,0,0,0,1,,FORWARD,normal
1151,115.1,2026-04-22T02:44:26.457856+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1151,115.1,2026-04-22T02:44:26.457856+00:00,0x18F182A0,10,31,118,126,0,0,0,0,1,,FORWARD,normal
1151,115.1,2026-04-22T02:44:26.457856+00:00,0x18F183A0,144,1,150,0,226,5,135,3,1,,FORWARD,normal
1151,115.1,2026-04-22T02:44:26.457856+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1151,115.1,2026-04-22T02:44:26.457856+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1151,115.1,2026-04-22T02:44:26.457856+00:00,0x18F189A0,133,0,6,0,0,0,0,0,1,,FORWARD,normal
1151,115.1,2026-04-22T02:44:26.457856+00:00,0x18F190A0,135,3,2,1,223,0,0,0,1,,FORWARD,normal
1152,115.2,2026-04-22T02:44:26.458091+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1152,115.2,2026-04-22T02:44:26.458091+00:00,0x18F182A0,10,33,119,126,0,0,0,0,1,,FORWARD,normal
1152,115.2,2026-04-22T02:44:26.458091+00:00,0x18F183A0,144,1,150,0,230,5,132,3,1,,FORWARD,normal
1152,115.2,2026-04-22T02:44:26.458091+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1152,115.2,2026-04-22T02:44:26.458091+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1152,115.2,2026-04-22T02:44:26.458091+00:00,0x18F189A0,130,0,6,0,0,0,0,0,1,,FORWARD,normal
1152,115.2,2026-04-22T02:44:26.458091+00:00,0x18F190A0,132,3,2,1,226,0,0,0,1,,FORWARD,normal
1153,115.3,2026-04-22T02:44:26.458268+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1153,115.3,2026-04-22T02:44:26.458268+00:00,0x18F182A0,9,33,119,126,0,0,0,0,1,,FORWARD,normal
1153,115.3,2026-04-22T02:44:26.458268+00:00,0x18F183A0,144,1,150,0,242,5,135,3,1,,FORWARD,normal
1153,115.3,2026-04-22T02:44:26.458268+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1153,115.3,2026-04-22T02:44:26.458268+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1153,115.3,2026-04-22T02:44:26.458268+00:00,0x18F189A0,130,0,6,0,0,0,0,0,1,,FORWARD,normal
1153,115.3,2026-04-22T02:44:26.458268+00:00,0x18F190A0,135,3,2,1,227,0,0,0,1,,FORWARD,normal
1154,115.4,2026-04-22T02:44:26.458434+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1154,115.4,2026-04-22T02:44:26.458434+00:00,0x18F182A0,9,33,119,126,0,0,0,0,1,,FORWARD,normal
1154,115.4,2026-04-22T02:44:26.458434+00:00,0x18F183A0,144,1,150,0,231,5,132,3,1,,FORWARD,normal
1154,115.4,2026-04-22T02:44:26.458434+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1154,115.4,2026-04-22T02:44:26.458434+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1154,115.4,2026-04-22T02:44:26.458434+00:00,0x18F189A0,129,0,6,0,0,0,0,0,1,,FORWARD,normal
1154,115.4,2026-04-22T02:44:26.458434+00:00,0x18F190A0,132,3,2,1,223,0,0,0,1,,FORWARD,normal
1155,115.5,2026-04-22T02:44:26.458669+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1155,115.5,2026-04-22T02:44:26.458669+00:00,0x18F182A0,11,33,121,126,0,0,0,0,1,,FORWARD,normal
1155,115.5,2026-04-22T02:44:26.458669+00:00,0x18F183A0,144,1,149,0,234,5,132,3,1,,FORWARD,normal
1155,115.5,2026-04-22T02:44:26.458669+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1155,115.5,2026-04-22T02:44:26.458669+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1155,115.5,2026-04-22T02:44:26.458669+00:00,0x18F189A0,130,0,6,0,0,0,0,0,1,,FORWARD,normal
1155,115.5,2026-04-22T02:44:26.458669+00:00,0x18F190A0,132,3,2,1,223,0,0,0,1,,FORWARD,normal
1156,115.6,2026-04-22T02:44:26.458835+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1156,115.6,2026-04-22T02:44:26.458835+00:00,0x18F182A0,10,32,117,126,0,0,0,0,1,,FORWARD,normal
1156,115.6,2026-04-22T02:44:26.458835+00:00,0x18F183A0,144,1,150,0,215,5,133,3,1,,FORWARD,normal
1156,115.6,2026-04-22T02:44:26.458835+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1156,115.6,2026-04-22T02:44:26.458835+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1156,115.6,2026-04-22T02:44:26.458835+00:00,0x18F189A0,133,0,6,0,0,0,0,0,1,,FORWARD,normal
1156,115.6,2026-04-22T02:44:26.458835+00:00,0x18F190A0,133,3,2,1,224,0,0,0,1,,FORWARD,normal
1157,115.7,2026-04-22T02:44:26.458995+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1157,115.7,2026-04-22T02:44:26.458995+00:00,0x18F182A0,10,29,117,126,0,0,0,0,1,,FORWARD,normal
1157,115.7,2026-04-22T02:44:26.458995+00:00,0x18F183A0,144,1,150,0,236,5,133,3,1,,FORWARD,normal
1157,115.7,2026-04-22T02:44:26.458995+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1157,115.7,2026-04-22T02:44:26.458995+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1157,115.7,2026-04-22T02:44:26.458995+00:00,0x18F189A0,124,0,6,0,0,0,0,0,1,,FORWARD,normal
1157,115.7,2026-04-22T02:44:26.458995+00:00,0x18F190A0,133,3,2,1,221,0,0,0,1,,FORWARD,normal
1158,115.8,2026-04-22T02:44:26.459150+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1158,115.8,2026-04-22T02:44:26.459150+00:00,0x18F182A0,11,31,119,126,0,0,0,0,1,,FORWARD,normal
1158,115.8,2026-04-22T02:44:26.459150+00:00,0x18F183A0,144,1,150,0,217,5,135,3,1,,FORWARD,normal
1158,115.8,2026-04-22T02:44:26.459150+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1158,115.8,2026-04-22T02:44:26.459150+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1158,115.8,2026-04-22T02:44:26.459150+00:00,0x18F189A0,129,0,6,0,0,0,0,0,1,,FORWARD,normal
1158,115.8,2026-04-22T02:44:26.459150+00:00,0x18F190A0,135,3,2,1,224,0,0,0,1,,FORWARD,normal
1159,115.9,2026-04-22T02:44:26.459302+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1159,115.9,2026-04-22T02:44:26.459302+00:00,0x18F182A0,9,33,119,126,0,0,0,0,1,,FORWARD,normal
1159,115.9,2026-04-22T02:44:26.459302+00:00,0x18F183A0,144,1,150,0,228,5,133,3,1,,FORWARD,normal
1159,115.9,2026-04-22T02:44:26.459302+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1159,115.9,2026-04-22T02:44:26.459302+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1159,115.9,2026-04-22T02:44:26.459302+00:00,0x18F189A0,130,0,6,0,0,0,0,0,1,,FORWARD,normal
1159,115.9,2026-04-22T02:44:26.459302+00:00,0x18F190A0,133,3,2,1,226,0,0,0,1,,FORWARD,normal
1160,116.0,2026-04-22T02:44:26.459453+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1160,116.0,2026-04-22T02:44:26.459453+00:00,0x18F182A0,11,33,120,126,0,0,0,0,1,,FORWARD,normal
1160,116.0,2026-04-22T02:44:26.459453+00:00,0x18F183A0,144,1,150,0,231,5,134,3,1,,FORWARD,normal
1160,116.0,2026-04-22T02:44:26.459453+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1160,116.0,2026-04-22T02:44:26.459453+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1160,116.0,2026-04-22T02:44:26.459453+00:00,0x18F189A0,131,0,6,0,0,0,0,0,1,,FORWARD,normal
1160,116.0,2026-04-22T02:44:26.459453+00:00,0x18F190A0,134,3,2,1,223,0,0,0,1,,FORWARD,normal
1161,116.1,2026-04-22T02:44:26.461852+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1161,116.1,2026-04-22T02:44:26.461852+00:00,0x18F182A0,10,30,117,126,0,0,0,0,1,,FORWARD,normal
1161,116.1,2026-04-22T02:44:26.461852+00:00,0x18F183A0,144,1,149,0,214,5,131,3,1,,FORWARD,normal
1161,116.1,2026-04-22T02:44:26.461852+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1161,116.1,2026-04-22T02:44:26.461852+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1161,116.1,2026-04-22T02:44:26.461852+00:00,0x18F189A0,127,0,6,0,0,0,0,0,1,,FORWARD,normal
1161,116.1,2026-04-22T02:44:26.461852+00:00,0x18F190A0,131,3,2,1,224,0,0,0,1,,FORWARD,normal
1162,116.2,2026-04-22T02:44:26.462060+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1162,116.2,2026-04-22T02:44:26.462060+00:00,0x18F182A0,9,34,119,126,0,0,0,0,1,,FORWARD,normal
1162,116.2,2026-04-22T02:44:26.462060+00:00,0x18F183A0,144,1,150,0,242,5,132,3,1,,FORWARD,normal
1162,116.2,2026-04-22T02:44:26.462060+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1162,116.2,2026-04-22T02:44:26.462060+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1162,116.2,2026-04-22T02:44:26.462060+00:00,0x18F189A0,127,0,6,0,0,0,0,0,1,,FORWARD,normal
1162,116.2,2026-04-22T02:44:26.462060+00:00,0x18F190A0,132,3,2,1,226,0,0,0,1,,FORWARD,normal
1163,116.3,2026-04-22T02:44:26.462230+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1163,116.3,2026-04-22T02:44:26.462230+00:00,0x18F182A0,9,33,119,126,0,0,0,0,1,,FORWARD,normal
1163,116.3,2026-04-22T02:44:26.462230+00:00,0x18F183A0,144,1,150,0,225,5,137,3,1,,FORWARD,normal
1163,116.3,2026-04-22T02:44:26.462230+00:00,0x18F184A0,123,101,52,48,64,38,68,58,1,,FORWARD,normal
1163,116.3,2026-04-22T02:44:26.462230+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1163,116.3,2026-04-22T02:44:26.462230+00:00,0x18F189A0,129,0,6,0,0,0,0,0,1,,FORWARD,normal
1163,116.3,2026-04-22T02:44:26.462230+00:00,0x18F190A0,137,3,2,1,224,0,0,0,1,,FORWARD,normal
1164,116.4,2026-04-22T02:44:26.462391+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1164,116.4,2026-04-22T02:44:26.462391+00:00,0x18F182A0,10,32,120,126,0,0,0,0,1,,FORWARD,normal
1164,116.4,2026-04-22T02:44:26.462391+00:00,0x18F183A0,144,1,150,0,214,5,134,3,1,,FORWARD,normal
1164,116.4,2026-04-22T02:44:26.462391+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1164,116.4,2026-04-22T02:44:26.462391+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1164,116.4,2026-04-22T02:44:26.462391+00:00,0x18F189A0,126,0,6,0,0,0,0,0,1,,FORWARD,normal
1164,116.4,2026-04-22T02:44:26.462391+00:00,0x18F190A0,134,3,2,1,223,0,0,0,1,,FORWARD,normal
1165,116.5,2026-04-22T02:44:26.462546+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1165,116.5,2026-04-22T02:44:26.462546+00:00,0x18F182A0,9,32,119,126,0,0,0,0,1,,FORWARD,normal
1165,116.5,2026-04-22T02:44:26.462546+00:00,0x18F183A0,144,1,151,0,239,5,135,3,1,,FORWARD,normal
1165,116.5,2026-04-22T02:44:26.462546+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1165,116.5,2026-04-22T02:44:26.462546+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1165,116.5,2026-04-22T02:44:26.462546+00:00,0x18F189A0,125,0,6,0,0,0,0,0,1,,FORWARD,normal
1165,116.5,2026-04-22T02:44:26.462546+00:00,0x18F190A0,135,3,2,1,224,0,0,0,1,,FORWARD,normal
1166,116.6,2026-04-22T02:44:26.462705+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1166,116.6,2026-04-22T02:44:26.462705+00:00,0x18F182A0,9,33,119,126,0,0,0,0,1,,FORWARD,normal
1166,116.6,2026-04-22T02:44:26.462705+00:00,0x18F183A0,144,1,150,0,227,5,132,3,1,,FORWARD,normal
1166,116.6,2026-04-22T02:44:26.462705+00:00,0x18F184A0,123,101,52,48,64,37,68,58,1,,FORWARD,normal
1166,116.6,2026-04-22T02:44:26.462705+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1166,116.6,2026-04-22T02:44:26.462705+00:00,0x18F189A0,128,0,6,0,0,0,0,0,1,,FORWARD,normal
1166,116.6,2026-04-22T02:44:26.462705+00:00,0x18F190A0,132,3,2,1,224,0,0,0,1,,FORWARD,normal
1167,116.7,2026-04-22T02:44:26.462927+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1167,116.7,2026-04-22T02:44:26.462927+00:00,0x18F182A0,10,35,118,126,0,0,0,0,1,,FORWARD,normal
1167,116.7,2026-04-22T02:44:26.462927+00:00,0x18F183A0,144,1,150,0,231,5,130,3,1,,FORWARD,normal
1167,116.7,2026-04-22T02:44:26.462927+00:00,0x18F184A0,123,101,53,48,64,37,68,58,1,,FORWARD,normal
1167,116.7,2026-04-22T02:44:26.462927+00:00,0x18F185A0,255,255,2,0,96,41,0,0,1,,FORWARD,normal
1167,116.7,2026-04-22T02:44:26.462927+00:00,0x18F189A0,134,0,6,0,0,0,0,0,1,,FORWARD,normal
1167,116.7,2026-04-22T02:44:26.462927+00:00,0x18F190A0,130,3,2,1,223,0,0,0,1,,FORWARD,normal
1168,116.8,2026-04-22T02:44:26.463085+00:00,0x18F181A0,0,2,0,53,83,27,12,2,1,,FORWARD,normal
1168,116.8,2026-04-22T02:44:26.463085+00:00,0x18F182A0,9,31,118,126,0,0,0,0,1,,FORWARD,normal
1168,116.8,2026-04-22T02:44:26.463085+00:00,0x18F183A0,144,1,151,0,238,5,136,3,1,,FORWARD,normal
