时间标识,帧ID,数据
2026-05-05 15:23:36.681.048,18f186a0,02 01 01 01 01 00 34 35
2026-05-05 15:23:37.178.212,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:37.178.781,18f182a0,98 00 9d 00 99 00 7c 00
2026-05-05 15:23:37.179.341,18f183a0,fe 0a 03 00 98 06 f8 01
2026-05-05 15:23:37.179.906,18f184a0,0f 01 34 00 32 00 3d 00
2026-05-05 15:23:37.180.466,18f185a0,03 17 00 00 6b 8e 00 00
2026-05-05 15:23:37.181.027,18f186a0,02 01 01 01 01 00 33 35
2026-05-05 15:23:37.678.204,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:37.678.773,18f182a0,98 00 a0 00 99 00 7d 00
2026-05-05 15:23:37.679.333,18f183a0,ff 0a 03 00 97 06 f8 01
2026-05-05 15:23:37.679.894,18f184a0,0e 01 34 00 32 00 3d 00
2026-05-05 15:23:37.680.450,18f185a0,03 17 00 00 6c 8e 00 00
2026-05-05 15:23:37.681.007,18f186a0,02 01 01 01 01 00 36 35
2026-05-05 15:23:38.178.196,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:38.178.764,18f182a0,98 00 9c 00 99 00 7c 00
2026-05-05 15:23:38.179.329,18f183a0,04 0b 03 00 98 06 f8 01
2026-05-05 15:23:38.179.898,18f184a0,0e 01 34 00 32 00 3d 00
2026-05-05 15:23:38.180.454,18f185a0,03 17 00 00 6c 8e 00 00
2026-05-05 15:23:38.181.011,18f186a0,02 01 01 01 01 00 36 35
2026-05-05 15:23:38.678.187,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:38.678.755,18f182a0,98 00 9c 00 99 00 7c 00
2026-05-05 15:23:38.679.320,18f183a0,04 0b 03 00 96 06 f8 01
2026-05-05 15:23:38.679.888,18f184a0,0f 01 34 00 32 00 3d 00
2026-05-05 15:23:38.680.449,18f185a0,03 17 00 00 6d 8e 00 00
2026-05-05 15:23:38.681.006,18f186a0,02 01 01 01 01 00 35 36
2026-05-05 15:23:39.178.174,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:39.178.743,18f182a0,98 00 9a 00 99 00 7c 00
2026-05-05 15:23:39.179.303,18f183a0,04 0b 04 00 9f 06 f8 01
2026-05-05 15:23:39.179.880,18f184a0,0f 01 34 00 32 00 3d 00
2026-05-05 15:23:39.180.440,18f185a0,03 17 00 00 6d 8e 00 00
2026-05-05 15:23:39.180.997,18f186a0,02 01 01 01 01 00 35 36
2026-05-05 15:23:39.678.165,18f181a0,00 04 00 29 4b 18 00 00
2026-05-05 15:23:39.678.737,18f182a0,98 00 9c 00 99 00 7e 00
2026-05-05 15:23:39.679.298,18f183a0,fa 0a 04 00 98 06 f8 01
2026-05-05 15:23:39.679.870,18f184a0,0f 01 34 00 32 00 3d 00
2026-05-05 15:23:39.680.431,18f185a0,05 17 00 00 6e 8e 00 00
2026-05-05 15:23:39.680.992,18f186a0,02 01 01 01 01 00 36 37
2026-05-05 15:23:40.178.158,18f181a0,00 04 00 29 4b 18 00 00
2026-05-05 15:23:40.178.730,18f182a0,97 00 99 00 99 00 7c 00
2026-05-05 15:23:40.179.287,18f183a0,fa 0a 03 00 96 06 f8 01
2026-05-05 15:23:40.179.856,18f184a0,0f 01 34 00 32 00 3d 00
2026-05-05 15:23:40.180.416,18f185a0,05 17 00 00 6e 8e 00 00
2026-05-05 15:23:40.180.977,18f186a0,02 01 01 01 01 00 35 35
2026-05-05 15:23:40.678.145,18f181a0,00 04 00 29 4b 18 00 00
2026-05-05 15:23:40.678.718,18f182a0,97 00 9f 00 99 00 7c 00
2026-05-05 15:23:40.679.278,18f183a0,fe 0a 03 00 97 06 f8 01
2026-05-05 15:23:40.679.843,18f184a0,0f 01 34 00 32 00 3d 00
2026-05-05 15:23:40.680.404,18f185a0,05 17 00 00 6f 8e 00 00
2026-05-05 15:23:40.680.964,18f186a0,02 01 01 01 01 00 35 36
2026-05-05 15:23:41.178.138,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:41.178.706,18f182a0,97 00 9c 00 99 00 7c 00
2026-05-05 15:23:41.179.271,18f183a0,fe 0a 03 00 95 06 f8 01
2026-05-05 15:23:41.180.344,18f184a0,0f 01 34 00 32 00 3d 00
2026-05-05 15:23:41.180.905,18f185a0,05 17 00 00 6f 8e 00 00
2026-05-05 15:23:41.181.466,18f186a0,02 01 01 01 01 00 35 37
2026-05-05 15:23:41.678.126,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:41.678.695,18f182a0,97 00 9a 00 99 00 7c 00
2026-05-05 15:23:41.679.252,18f183a0,08 0b 03 00 99 06 f8 01
2026-05-05 15:23:41.679.820,18f184a0,0f 01 34 00 32 00 3d 00
2026-05-05 15:23:41.680.381,18f185a0,05 17 00 00 70 8e 00 00
2026-05-05 15:23:41.680.937,18f186a0,02 01 01 01 01 00 34 36
2026-05-05 15:23:42.178.117,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:42.178.686,18f182a0,97 00 9b 00 98 00 7c 00
2026-05-05 15:23:42.179.246,18f183a0,08 0b 04 00 9a 06 f8 01
2026-05-05 15:23:42.179.815,18f184a0,0f 01 34 00 32 00 3d 00
2026-05-05 15:23:42.180.376,18f185a0,05 17 00 00 70 8e 00 00
2026-05-05 15:23:42.180.932,18f186a0,02 01 01 01 01 00 34 36
2026-05-05 15:23:42.678.109,18f181a0,00 04 00 29 4b 18 00 00
2026-05-05 15:23:42.678.681,18f182a0,97 00 9c 00 98 00 7b 00
2026-05-05 15:23:42.679.238,18f183a0,ed 0a 04 00 9b 06 f8 01
2026-05-05 15:23:42.679.798,18f184a0,0f 01 34 00 32 00 3d 00
2026-05-05 15:23:42.680.359,18f185a0,05 17 00 00 71 8e 00 00
2026-05-05 15:23:42.680.920,18f186a0,02 01 01 01 01 00 34 36
2026-05-05 15:23:43.178.099,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:43.178.668,18f182a0,97 00 9e 00 98 00 7c 00
2026-05-05 15:23:43.179.228,18f183a0,ed 0a 04 00 97 06 f8 01
2026-05-05 15:23:43.179.789,18f184a0,0f 01 34 00 32 00 3d 00
2026-05-05 15:23:43.180.349,18f185a0,05 17 00 00 71 8e 00 00
2026-05-05 15:23:43.180.910,18f186a0,02 01 01 01 01 00 33 36
2026-05-05 15:23:43.678.087,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:43.678.656,18f182a0,97 00 9c 00 98 00 7c 00
2026-05-05 15:23:43.679.225,18f183a0,f5 0a 04 00 a0 06 f8 01
2026-05-05 15:23:43.679.790,18f184a0,0f 01 34 00 32 00 3d 00
2026-05-05 15:23:43.680.350,18f185a0,06 17 00 00 72 8e 00 00
2026-05-05 15:23:43.680.907,18f186a0,02 01 01 01 01 00 34 36
2026-05-05 15:23:44.178.081,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:44.178.650,18f182a0,97 00 9c 00 98 00 7c 00
2026-05-05 15:23:44.179.218,18f183a0,f5 0a 04 00 9a 06 f8 01
2026-05-05 15:23:44.179.779,18f184a0,0f 01 34 00 32 00 3d 00
2026-05-05 15:23:44.180.340,18f185a0,06 17 00 00 72 8e 00 00
2026-05-05 15:23:44.180.896,18f186a0,02 01 01 01 01 00 33 36
2026-05-05 15:23:44.678.069,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:44.678.637,18f182a0,97 00 99 00 98 00 7c 00
2026-05-05 15:23:44.679.197,18f183a0,fb 0a 04 00 9a 06 f4 01
2026-05-05 15:23:44.679.754,18f184a0,0f 01 34 00 32 00 3d 00
2026-05-05 15:23:44.680.315,18f185a0,06 17 00 00 73 8e 00 00
2026-05-05 15:23:44.680.871,18f186a0,02 01 01 01 01 00 32 36
2026-05-05 15:23:45.178.060,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:45.178.628,18f182a0,97 00 9b 00 98 00 7b 00
2026-05-05 15:23:45.179.185,18f183a0,fb 0a 03 00 98 06 f8 01
2026-05-05 15:23:45.179.746,18f184a0,0f 01 34 00 32 00 3d 00
2026-05-05 15:23:45.180.306,18f185a0,06 17 00 00 73 8e 00 00
2026-05-05 15:23:45.180.863,18f186a0,02 01 01 01 01 00 35 36
2026-05-05 15:23:45.678.050,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:45.678.619,18f182a0,97 00 9b 00 98 00 7b 00
2026-05-05 15:23:45.679.175,18f183a0,fb 0a 03 00 93 06 f8 01
2026-05-05 15:23:45.679.736,18f184a0,0f 01 34 00 32 00 3d 00
2026-05-05 15:23:45.680.297,18f185a0,06 17 00 00 74 8e 00 00
2026-05-05 15:23:45.680.853,18f186a0,02 01 01 01 01 00 34 36
2026-05-05 15:23:46.178.039,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:46.178.607,18f182a0,97 00 99 00 98 00 7b 00
2026-05-05 15:23:46.179.160,18f183a0,fb 0a 03 00 9b 06 f8 01
2026-05-05 15:23:46.179.725,18f184a0,0f 01 34 00 32 00 3d 00
2026-05-05 15:23:46.180.285,18f185a0,06 17 00 00 74 8e 00 00
2026-05-05 15:23:46.180.842,18f186a0,02 01 01 01 01 00 32 36
2026-05-05 15:23:46.678.032,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:46.678.601,18f182a0,97 00 9d 00 98 00 7d 00
2026-05-05 15:23:46.679.158,18f183a0,f8 0a 04 00 92 06 f8 01
2026-05-05 15:23:46.679.726,18f184a0,0e 01 34 00 32 00 3d 00
2026-05-05 15:23:46.680.283,18f185a0,06 17 00 00 75 8e 00 00
2026-05-05 15:23:46.680.839,18f186a0,02 01 01 01 01 00 37 36
2026-05-05 15:23:47.178.022,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:47.178.591,18f182a0,97 00 9d 00 98 00 7c 00
2026-05-05 15:23:47.179.155,18f183a0,f8 0a 04 00 96 06 f8 01
2026-05-05 15:23:47.179.724,18f184a0,0e 01 34 00 32 00 3d 00
2026-05-05 15:23:47.180.281,18f185a0,08 17 00 00 75 8e 00 00
2026-05-05 15:23:47.180.841,18f186a0,02 01 01 01 01 00 35 36
2026-05-05 15:23:47.678.009,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:47.678.578,18f182a0,96 00 9b 00 98 00 7c 00
2026-05-05 15:23:47.679.139,18f183a0,f1 0a 03 00 9b 06 f8 01
2026-05-05 15:23:47.679.699,18f184a0,0f 01 34 00 32 00 3e 00
2026-05-05 15:23:47.680.264,18f185a0,08 17 00 00 76 8e 00 00
2026-05-05 15:23:47.680.829,18f186a0,02 01 01 01 01 00 33 36
2026-05-05 15:23:48.178.004,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:48.178.572,18f182a0,96 00 9a 00 98 00 7c 00
2026-05-05 15:23:48.179.133,18f183a0,f1 0a 03 00 93 06 f8 01
2026-05-05 15:23:48.179.689,18f184a0,0f 01 34 00 32 00 3e 00
2026-05-05 15:23:48.180.254,18f185a0,08 17 00 00 76 8e 00 00
2026-05-05 15:23:48.180.819,18f186a0,02 01 01 01 01 00 34 36
2026-05-05 15:23:48.677.992,18f181a0,00 04 00 29 4b 18 00 00
2026-05-05 15:23:48.678.565,18f182a0,96 00 9a 00 98 00 7c 00
2026-05-05 15:23:48.679.125,18f183a0,f1 0a 04 00 9c 06 f8 01
2026-05-05 15:23:48.679.686,18f184a0,0e 01 34 00 32 00 3e 00
2026-05-05 15:23:48.680.251,18f185a0,08 17 00 00 77 8e 00 00
2026-05-05 15:23:48.680.811,18f186a0,02 01 01 01 01 00 35 36
2026-05-05 15:23:49.177.982,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:49.178.551,18f182a0,96 00 9d 00 97 00 7d 00
2026-05-05 15:23:49.179.103,18f183a0,fd 0a 04 00 96 06 f8 01
2026-05-05 15:23:49.179.672,18f184a0,0e 01 34 00 32 00 3e 00
2026-05-05 15:23:49.180.237,18f185a0,08 17 00 00 77 8e 00 00
2026-05-05 15:23:49.180.797,18f186a0,02 01 01 01 01 00 33 36
2026-05-05 15:23:49.677.974,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:49.678.542,18f182a0,96 00 99 00 97 00 7c 00
2026-05-05 15:23:49.679.099,18f183a0,fd 0a 04 00 97 06 f8 01
2026-05-05 15:23:49.679.663,18f184a0,0e 01 34 00 32 00 3e 00
2026-05-05 15:23:49.680.228,18f185a0,08 17 00 00 78 8e 00 00
2026-05-05 15:23:49.680.789,18f186a0,02 01 01 01 01 00 34 36
2026-05-05 15:23:50.177.961,18f181a0,00 04 00 29 4b 18 00 00
2026-05-05 15:23:50.178.533,18f182a0,96 00 9a 00 97 00 7d 00
2026-05-05 15:23:50.179.090,18f183a0,fc 0a 04 00 99 06 f8 01
2026-05-05 15:23:50.179.663,18f184a0,0f 01 34 00 32 00 3e 00
2026-05-05 15:23:50.180.227,18f185a0,08 17 00 00 78 8e 00 00
2026-05-05 15:23:50.180.788,18f186a0,02 01 01 01 01 00 34 34
2026-05-05 15:23:50.677.955,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:50.678.523,18f182a0,96 00 99 00 97 00 7b 00
2026-05-05 15:23:50.679.076,18f183a0,fc 0a 04 00 96 06 f8 01
2026-05-05 15:23:50.679.644,18f184a0,0f 01 34 00 32 00 3e 00
2026-05-05 15:23:50.680.209,18f185a0,0a 17 00 00 79 8e 00 00
2026-05-05 15:23:50.680.770,18f186a0,02 01 01 01 01 00 34 35
2026-05-05 15:23:51.177.944,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:51.178.513,18f182a0,96 00 98 00 97 00 7b 00
2026-05-05 15:23:51.179.073,18f183a0,f0 0a 03 00 97 06 f8 01
2026-05-05 15:23:51.179.638,18f184a0,0f 01 34 00 32 00 3e 00
2026-05-05 15:23:51.180.202,18f185a0,0a 17 00 00 79 8e 00 00
2026-05-05 15:23:51.180.763,18f186a0,02 01 01 01 01 00 35 36
2026-05-05 15:23:51.677.934,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:51.678.503,18f182a0,96 00 97 00 97 00 7b 00
2026-05-05 15:23:51.679.060,18f183a0,f0 0a 04 00 94 06 f4 01
2026-05-05 15:23:51.679.621,18f184a0,0f 01 34 00 32 00 3e 00
2026-05-05 15:23:51.680.185,18f185a0,0a 17 00 00 7a 8e 00 00
2026-05-05 15:23:51.680.742,18f186a0,02 01 01 01 01 00 34 36
2026-05-05 15:23:52.177.923,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:52.178.492,18f182a0,96 00 96 00 97 00 7b 00
2026-05-05 15:23:52.179.040,18f183a0,05 0b 04 00 9a 06 f8 01
2026-05-05 15:23:52.179.605,18f184a0,0e 01 34 00 32 00 3e 00
2026-05-05 15:23:52.180.170,18f185a0,0a 17 00 00 7a 8e 00 00
2026-05-05 15:23:52.180.726,18f186a0,02 01 01 01 01 00 34 36
2026-05-05 15:23:52.677.912,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:52.678.481,18f182a0,96 00 95 00 97 00 7c 00
2026-05-05 15:23:52.679.038,18f183a0,05 0b 04 00 97 06 f8 01
2026-05-05 15:23:52.679.606,18f184a0,0e 01 34 00 32 00 3e 00
2026-05-05 15:23:52.680.171,18f185a0,0a 17 00 00 7b 8e 00 00
2026-05-05 15:23:52.680.728,18f186a0,02 01 01 01 01 00 35 35
2026-05-05 15:23:53.177.905,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:53.178.473,18f182a0,96 00 94 00 97 00 7c 00
2026-05-05 15:23:53.179.034,18f183a0,0f 0b 04 00 9f 06 f8 01
2026-05-05 15:23:53.179.603,18f184a0,0e 01 34 00 32 00 3e 00
2026-05-05 15:23:53.180.167,18f185a0,0a 17 00 00 7b 8e 00 00
2026-05-05 15:23:53.180.724,18f186a0,02 01 01 01 01 00 34 37
2026-05-05 15:23:53.677.896,18f181a0,00 04 00 29 4a 19 00 00
2026-05-05 15:23:53.678.468,18f182a0,96 00 92 00 97 00 7c 00
2026-05-05 15:23:53.679.024,18f183a0,0f 0b 04 00 9f 06 f8 01
2026-05-05 15:23:53.679.593,18f184a0,0e 01 34 00 32 00 3e 00
2026-05-05 15:23:53.680.158,18f185a0,0a 17 00 00 7c 8e 00 00
2026-05-05 15:23:53.680.722,18f186a0,02 01 01 01 01 00 34 35
2026-05-05 15:23:54.177.885,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:54.178.454,18f182a0,96 00 8f 00 97 00 7c 00
2026-05-05 15:23:54.179.010,18f183a0,fc 0a 04 00 96 06 f8 01
2026-05-05 15:23:54.180.068,18f184a0,0d 01 34 00 32 00 3e 00
2026-05-05 15:23:54.180.640,18f185a0,0b 17 00 00 7c 8e 00 00
2026-05-05 15:23:54.181.205,18f186a0,02 01 01 01 01 00 35 35
2026-05-05 15:23:54.677.877,18f181a0,00 04 00 29 4b 18 00 00
2026-05-05 15:23:54.678.449,18f182a0,95 00 91 00 97 00 7d 00
2026-05-05 15:23:54.679.006,18f183a0,fc 0a 04 00 9a 06 f8 01
2026-05-05 15:23:54.679.574,18f184a0,0d 01 34 00 32 00 3e 00
2026-05-05 15:23:54.680.147,18f185a0,0b 17 00 00 7d 8e 00 00
2026-05-05 15:23:54.680.708,18f186a0,02 01 01 01 01 00 34 34
2026-05-05 15:23:55.177.866,18f181a0,00 04 00 29 4a 19 00 00
2026-05-05 15:23:55.178.438,18f182a0,95 00 91 00 97 00 7c 00
2026-05-05 15:23:55.178.995,18f183a0,f2 0a 04 00 9d 06 f8 01
2026-05-05 15:23:55.179.564,18f184a0,0d 01 34 00 32 00 3e 00
2026-05-05 15:23:55.180.136,18f185a0,0b 17 00 00 7d 8e 00 00
2026-05-05 15:23:55.180.697,18f186a0,02 01 01 01 01 00 34 35
2026-05-05 15:23:55.677.857,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:55.678.426,18f182a0,95 00 8d 00 97 00 7b 00
2026-05-05 15:23:55.678.978,18f183a0,f2 0a 04 00 99 06 f8 01
2026-05-05 15:23:55.679.543,18f184a0,0d 01 34 00 32 00 3e 00
2026-05-05 15:23:55.680.116,18f185a0,0b 17 00 00 7e 8e 00 00
2026-05-05 15:23:55.680.684,18f186a0,02 01 01 01 01 00 33 35
2026-05-05 15:23:56.177.846,18f181a0,00 04 00 29 4a 19 00 00
2026-05-05 15:23:56.178.418,18f182a0,96 00 8c 00 97 00 7b 00
2026-05-05 15:23:56.178.979,18f183a0,fc 0a 04 00 9c 06 f8 01
2026-05-05 15:23:56.179.552,18f184a0,0d 01 35 00 32 00 3e 00
2026-05-05 15:23:56.180.116,18f185a0,0b 17 00 00 7e 8e 00 00
2026-05-05 15:23:56.180.685,18f186a0,02 01 01 01 01 00 33 34
2026-05-05 15:23:56.677.837,18f181a0,00 04 00 29 4a 18 00 00
2026-05-05 15:23:56.678.405,18f182a0,96 00 8b 00 97 00 7c 00
2026-05-05 15:23:56.678.966,18f183a0,fc 0a 04 00 a0 06 f8 01
2026-05-05 15:23:56.679.538,18f184a0,0d 01 35 00 32 00 3e 00
2026-05-05 15:23:56.680.103,18f185a0,0b 17 00 00 7f 8e 00 00
2026-05-05 15:23:56.680.668,18f186a0,02 01 01 01 01 00 33 34
2026-05-05 15:23:57.177.827,18f181a0,00 04 00 29 4a 19 00 00
2026-05-05 15:23:57.178.400,18f182a0,95 00 8b 00 97 00 7c 00
2026-05-05 15:23:57.178.956,18f183a0,04 0b 04 00 99 06 f4 01
2026-05-05 15:23:57.179.517,18f184a0,0c 01 34 00 32 00 3e 00
2026-05-05 15:23:57.180.082,18f185a0,0b 17 00 00 7f 8e 00 00
2026-05-05 15:23:57.180.646,18f186a0,02 01 01 01 01 00 35 34
2026-05-05 15:23:57.677.819,18f181a0,00 04 00 29 4a 19 00 00
2026-05-05 15:23:57.678.392,18f182a0,95 00 87 00 97 00 7c 00
2026-05-05 15:23:57.678.952,18f183a0,04 0b 04 00 9d 06 f8 01
2026-05-05 15:23:57.679.521,18f184a0,0c 01 34 00 32 00 3e 00
2026-05-05 15:23:57.680.086,18f185a0,0b 17 00 00 80 8e 00 00
2026-05-05 15:23:57.680.650,18f186a0,02 01 01 01 01 00 35 35
2026-05-05 15:23:58.177.806,18f181a0,00 04 00 29 4a 19 00 00
2026-05-05 15:23:58.178.378,18f182a0,95 00 83 00 96 00 7c 00
2026-05-05 15:23:58.178.943,18f183a0,01 0b 04 00 99 06 f8 01
2026-05-05 15:23:58.179.512,18f184a0,0b 01 35 00 32 00 3e 00
2026-05-05 15:23:58.180.076,18f185a0,0d 17 00 00 80 8e 00 00
2026-05-05 15:23:58.180.637,18f186a0,02 01 01 01 01 00 33 34
2026-05-05 15:23:58.677.798,18f181a0,00 04 00 29 4a 19 00 00
2026-05-05 15:23:58.678.371,18f182a0,95 00 81 00 96 00 7b 00
2026-05-05 15:23:58.678.932,18f183a0,01 0b 04 00 9c 06 f8 01
2026-05-05 15:23:58.679.504,18f184a0,0b 01 35 00 32 00 3e 00
2026-05-05 15:23:58.680.069,18f185a0,0d 17 00 00 81 8e 00 00
2026-05-05 15:23:58.680.629,18f186a0,02 01 01 01 01 00 33 33
2026-05-05 15:23:59.187.789,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:59.188.358,18f182a0,95 00 80 00 96 00 7b 00
2026-05-05 15:23:59.188.922,18f183a0,fb 0a 04 00 9b 06 f8 01
2026-05-05 15:23:59.189.487,18f184a0,0a 01 35 00 32 00 3e 00
2026-05-05 15:23:59.190.052,18f185a0,0d 17 00 00 81 8e 00 00
2026-05-05 15:23:59.190.612,18f186a0,02 01 01 01 01 00 34 34
2026-05-05 15:23:59.687.780,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:23:59.688.348,18f182a0,95 00 80 00 96 00 7c 00
2026-05-05 15:23:59.688.917,18f183a0,fb 0a 04 00 99 06 f8 01
2026-05-05 15:23:59.689.486,18f184a0,0a 01 35 00 32 00 3e 00
2026-05-05 15:23:59.690.050,18f185a0,0d 17 00 00 82 8e 00 00
2026-05-05 15:23:59.690.611,18f186a0,02 01 01 01 01 00 33 35
2026-05-05 15:24:00.187.768,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:24:00.188.336,18f182a0,95 00 7e 00 96 00 7c 00
2026-05-05 15:24:00.188.905,18f183a0,03 0b 04 00 9c 06 f8 01
2026-05-05 15:24:00.189.470,18f184a0,0a 01 35 00 32 00 3e 00
2026-05-05 15:24:00.190.034,18f185a0,0d 17 00 00 82 8e 00 00
2026-05-05 15:24:00.190.595,18f186a0,02 01 01 01 01 00 37 33
2026-05-05 15:24:00.687.759,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:24:00.688.328,18f182a0,95 00 7a 00 96 00 7c 00
2026-05-05 15:24:00.688.888,18f183a0,03 0b 04 00 9b 06 f8 01
2026-05-05 15:24:00.689.453,18f184a0,0a 01 35 00 32 00 3e 00
2026-05-05 15:24:00.690.018,18f185a0,0d 17 00 00 83 8e 00 00
2026-05-05 15:24:00.691.074,18f186a0,02 01 01 01 01 00 35 34
2026-05-05 15:24:01.187.751,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:24:01.188.320,18f182a0,95 00 78 00 96 00 7c 00
2026-05-05 15:24:01.188.884,18f183a0,06 0b 05 00 9c 06 f4 01
2026-05-05 15:24:01.189.445,18f184a0,09 01 35 00 32 00 3e 00
2026-05-05 15:24:01.190.010,18f185a0,0d 17 00 00 83 8e 00 00
2026-05-05 15:24:01.191.062,18f186a0,02 01 01 01 01 00 34 35
2026-05-05 15:24:01.687.740,18f181a0,00 04 00 29 4a 18 00 00
2026-05-05 15:24:01.688.308,18f182a0,95 00 75 00 96 00 7c 00
2026-05-05 15:24:01.688.869,18f183a0,06 0b 05 00 99 06 f8 01
2026-05-05 15:24:01.689.434,18f184a0,09 01 35 00 32 00 3f 00
2026-05-05 15:24:01.689.998,18f185a0,0f 17 00 00 84 8e 00 00
2026-05-05 15:24:01.691.055,18f186a0,02 01 01 01 01 00 35 34
2026-05-05 15:24:02.187.731,18f181a0,00 04 00 29 4b 19 00 00
2026-05-05 15:24:02.188.300,18f182a0,95 00 73 00 96 00 7c 00
2026-05-05 15:24:02.188.860,18f183a0,06 0b 05 00 96 06 f4 01
2026-05-05 15:24:02.189.417,18f184a0,09 01 35 00 32 00 3f 00
2026-05-05 15:24:02.189.982,18f185a0,0f 17 00 00 84 8e 00 00
2026-05-05 15:24:02.191.034,18f186a0,02 01 01 01 01 00 35 35
2026-05-05 15:24:02.687.720,18f181a0,00 04 00 29 4a 19 00 00
2026-05-05 15:24:02.688.293,18f182a0,95 00 72 00 96 00 7c 00
2026-05-05 15:24:02.688.854,18f183a0,17 0b 05 00 98 06 f8 01
2026-05-05 15:24:02.689.414,18f184a0,09 01 35 00 32 00 3f 00
2026-05-05 15:24:02.689.979,18f185a0,0f 17 00 00 85 8e 00 00
2026-05-05 15:24:02.690.535,18f186a0,02 01 01 01 01 00 34 35
2026-05-05 15:24:03.187.712,18f181a0,00 04 00 29 4a 19 00 00
2026-05-05 15:24:03.188.284,18f182a0,95 00 6f 00 96 00 7c 00
2026-05-05 15:24:03.188.845,18f183a0,17 0b 05 00 9d 06 f8 01
2026-05-05 15:24:03.189.406,18f184a0,09 01 35 00 32 00 3f 00
2026-05-05 15:24:03.189.970,18f185a0,0f 17 00 00 85 8e 00 00
2026-05-05 15:24:03.190.527,18f186a0,02 01 01 01 01 00 35 33
2026-05-05 15:24:03.687.699,18f181a0,00 04 00 29 4b 18 00 00
2026-05-05 15:24:03.688.272,18f182a0,95 00 6e 00 96 00 7c 00
2026-05-05 15:24:03.688.832,18f183a0,0d 0b 05 00 95 06 f8 01
2026-05-05 15:24:03.689.401,18f184a0,08 01 35 00 32 00 3f 00
2026-05-05 15:24:03.689.970,18f185a0,0f 17 00 00 86 8e 00 00
2026-05-05 15:24:03.690.526,18f186a0,02 01 01 01 01 00 35 32
2026-05-05 15:24:04.187.857,18f181a0,00 04 00 29 4b 18 00 00
2026-05-05 15:24:04.188.430,18f182a0,95 00 6a 00 96 00 7c 00
2026-05-05 15:24:04.188.994,18f183a0,0d 0b 05 00 96 06 f8 01
2026-05-05 15:24:04.189.559,18f184a0,08 01 35 00 32 00 3f 00
2026-05-05 15:24:04.190.127,18f185a0,0f 17 00 00 86 8e 00 00
2026-05-05 15:24:04.190.684,18f186a0,02 01 01 01 01 00 33 35
2026-05-05 15:24:04.687.683,18f181a0,00 04 00 29 4b 18 00 00
2026-05-05 15:24:04.688.256,18f182a0,94 00 6a 00 96 00 7c 00
2026-05-05 15:24:04.688.820,18f183a0,04 0b 05 00 97 06 f8 01
2026-05-05 15:24:04.689.389,18f184a0,08 01 35 00 32 00 3f 00
2026-05-05 15:24:04.689.957,18f185a0,0f 17 00 00 87 8e 00 00
2026-05-05 15:24:04.691.010,18f186a0,02 01 01 01 01 00 35 36
2026-05-05 15:24:05.187.674,18f181a0,00 04 00 29 4b 18 00 00
2026-05-05 15:24:05.188.246,18f182a0,94 00 65 00 96 00 7b 00
2026-05-05 15:24:05.188.811,18f183a0,04 0b 06 00 9a 06 f4 01
2026-05-05 15:24:05.189.372,18f184a0,08 01 35 00 32 00 3f 00
2026-05-05 15:24:05.189.940,18f185a0,11 17 00 00 87 8e 00 00
2026-05-05 15:24:05.190.989,18f186a0,02 01 01 01 01 00 35 36
2026-05-05 15:24:05.687.665,18f181a0,00 04 00 29 4b 18 00 00
