时间标识,帧ID,数据
2026-04-24 15:28:05.936.890,1b1,60 27 5b 12 f0
2026-04-24 15:28:05.937.246,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:05.937.743,18f188a0,02 02 00 00 00 02 01 02
2026-04-24 15:28:05.938.311,18f189a0,00 00 00 00 00 02 15 00
2026-04-24 15:28:05.938.880,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 15:28:05.939.460,181,00 01 00 2a 57 19 00 00
2026-04-24 15:28:05.939.940,182,01 00 98 00 1a 00 80 00
2026-04-24 15:28:05.940.425,183,00 00 4a 00 47 00 56 00
2026-04-24 15:28:05.940.913,184,19 00 20 03 70 01 00 00
2026-04-24 15:28:05.941.401,185,02 02 00 00 00 02 5f 19
2026-04-24 15:28:05.941.885,186,00 00 00 00 02 00 00 00
2026-04-24 15:28:06.020.986,2,00 01 00 00 00 00 80 38
2026-04-24 15:28:06.036.690,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:06.037.186,1b1,60 27 58 12 f0
2026-04-24 15:28:06.108.983,2,00 01 00 00 00 00 80 39
2026-04-24 15:28:06.136.848,731,05
2026-04-24 15:28:06.137.080,1b1,60 27 58 12 f0
2026-04-24 15:28:06.196.982,2,00 01 00 00 00 00 80 39
2026-04-24 15:28:06.204.662,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:06.232.128,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:06.236.853,1b1,60 27 5a 12 f0
2026-04-24 15:28:06.284.979,2,00 01 00 00 00 00 80 3a
2026-04-24 15:28:06.332.124,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:06.336.848,1b1,60 27 5b 12 f0
2026-04-24 15:28:06.372.975,2,00 01 00 00 00 00 80 3a
2026-04-24 15:28:06.433.371,18f181a0,00 01 00 2a 57 19 00 00
2026-04-24 15:28:06.433.939,18f182a0,01 00 1a 00 98 00 80 00
2026-04-24 15:28:06.434.516,18f183a0,c4 09 00 00 20 03 6c 01
2026-04-24 15:28:06.435.076,18f184a0,00 00 22 00 1f 00 2e 00
2026-04-24 15:28:06.435.648,18f185a0,21 0a 00 00 20 1c 00 00
2026-04-24 15:28:06.436.216,18f186a0,02 02 01 01 01 00 5f 19
2026-04-24 15:28:06.436.776,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 15:28:06.437.340,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:06.437.836,1b1,60 27 58 12 f0
2026-04-24 15:28:06.438.201,18f189a0,00 00 00 00 00 02 15 00
2026-04-24 15:28:06.438.769,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 15:28:06.439.349,11d,01 03 00 00 00 01 84 0a
2026-04-24 15:28:06.460.972,2,00 01 00 00 00 00 80 3b
2026-04-24 15:28:06.536.878,1b1,60 27 56 12 f0
2026-04-24 15:28:06.548.970,2,00 01 00 00 00 00 80 3b
2026-04-24 15:28:06.604.639,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:06.636.653,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:06.637.153,2,00 01 00 00 00 00 80 3c
2026-04-24 15:28:06.637.878,731,05
2026-04-24 15:28:06.638.109,1b1,60 27 58 12 f0
2026-04-24 15:28:06.724.962,2,00 01 00 00 00 00 80 3c
2026-04-24 15:28:06.736.646,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:06.737.882,1b1,60 27 58 12 f0
2026-04-24 15:28:06.812.960,2,00 01 00 00 00 00 80 3c
2026-04-24 15:28:06.836.639,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:06.837.907,1b1,60 27 56 12 f0
2026-04-24 15:28:06.900.960,2,00 01 00 00 00 00 80 3d
2026-04-24 15:28:06.933.365,18f181a0,00 01 00 2a 57 19 00 00
2026-04-24 15:28:06.933.933,18f182a0,01 00 1a 00 98 00 80 00
2026-04-24 15:28:06.934.509,18f183a0,c4 09 00 00 1f 03 70 01
2026-04-24 15:28:06.935.073,18f184a0,00 00 22 00 1f 00 2e 00
2026-04-24 15:28:06.935.645,18f185a0,21 0a 00 00 20 1c 00 00
2026-04-24 15:28:06.936.214,18f186a0,02 02 01 01 01 00 5f 19
2026-04-24 15:28:06.936.774,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 15:28:06.937.338,18f188a0,02 02 00 00 00 02 01 02
2026-04-24 15:28:06.937.906,1b1,60 27 52 12 f0
2026-04-24 15:28:06.938.258,18f189a0,00 00 00 00 00 02 15 00
2026-04-24 15:28:06.938.827,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 15:28:06.939.407,181,00 01 00 2a 57 19 00 00
2026-04-24 15:28:06.939.887,182,01 00 98 00 1a 00 80 00
2026-04-24 15:28:06.940.371,183,00 00 4a 00 47 00 56 00
2026-04-24 15:28:06.940.859,184,19 00 1f 03 70 01 00 00
2026-04-24 15:28:06.941.351,185,02 02 00 00 00 02 5f 19
2026-04-24 15:28:06.941.836,186,00 00 00 00 02 00 00 00
2026-04-24 15:28:06.988.954,2,00 01 00 00 00 00 80 3d
2026-04-24 15:28:07.004.614,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:07.032.080,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:07.037.920,1b1,60 27 59 12 f0
2026-04-24 15:28:07.076.954,2,00 01 00 00 00 00 80 3e
2026-04-24 15:28:07.132.075,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:07.137.919,731,05
2026-04-24 15:28:07.138.152,1b1,60 27 5c 12 f0
2026-04-24 15:28:07.164.951,2,00 01 00 00 00 00 80 3e
2026-04-24 15:28:07.232.067,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:07.237.919,1b1,60 27 5b 12 f0
2026-04-24 15:28:07.252.947,2,00 01 00 00 00 00 80 3f
2026-04-24 15:28:07.337.944,1b1,60 27 58 12 f0
2026-04-24 15:28:07.340.944,2,00 01 00 00 00 00 80 3f
2026-04-24 15:28:07.400.109,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:07.428.940,2,00 01 00 00 00 00 80 3f
2026-04-24 15:28:07.433.357,18f181a0,00 01 00 2a 57 19 00 00
2026-04-24 15:28:07.433.925,18f182a0,01 00 1a 00 98 00 80 00
2026-04-24 15:28:07.434.501,18f183a0,c4 09 00 00 20 03 70 01
2026-04-24 15:28:07.435.066,18f184a0,00 00 22 00 1f 00 2e 00
2026-04-24 15:28:07.435.638,18f185a0,21 0a 00 00 20 1c 00 00
2026-04-24 15:28:07.436.206,18f186a0,02 02 01 01 01 00 5f 19
2026-04-24 15:28:07.436.766,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 15:28:07.437.331,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:07.437.827,18f188a0,02 02 00 00 00 02 01 02
2026-04-24 15:28:07.438.395,1b1,60 27 52 12 f0
2026-04-24 15:28:07.438.748,18f189a0,00 00 00 00 00 02 15 00
2026-04-24 15:28:07.439.316,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 15:28:07.439.896,11d,01 03 00 00 00 01 84 0a
2026-04-24 15:28:07.516.938,2,00 01 00 00 00 00 80 40
2026-04-24 15:28:07.536.597,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:07.537.945,1b1,60 27 52 12 f0
2026-04-24 15:28:07.604.935,2,00 01 00 00 00 00 80 40
2026-04-24 15:28:07.636.590,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:07.637.962,731,05
2026-04-24 15:28:07.638.194,1b1,60 27 54 12 f0
2026-04-24 15:28:07.692.932,2,00 01 00 00 00 00 80 41
2026-04-24 15:28:07.737.965,1b1,60 27 54 12 f0
2026-04-24 15:28:07.780.931,2,00 01 00 00 00 00 80 41
2026-04-24 15:28:07.804.566,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:07.832.032,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:07.837.964,1b1,60 27 54 12 f0
2026-04-24 15:28:07.868.927,2,00 01 00 00 00 00 80 42
2026-04-24 15:28:07.933.347,18f181a0,00 01 00 2a 57 19 00 00
2026-04-24 15:28:07.933.916,18f182a0,01 00 1a 00 98 00 80 00
2026-04-24 15:28:07.934.492,18f183a0,c4 09 00 00 20 03 6c 01
2026-04-24 15:28:07.935.052,18f184a0,00 00 22 00 1f 00 2e 00
2026-04-24 15:28:07.935.624,18f185a0,21 0a 00 00 20 1c 00 00
2026-04-24 15:28:07.936.192,18f186a0,02 02 01 01 01 00 5f 19
2026-04-24 15:28:07.936.752,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 15:28:07.937.316,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:07.937.812,18f188a0,02 02 00 00 00 02 01 02
2026-04-24 15:28:07.938.381,1b1,60 27 56 12 f0
2026-04-24 15:28:07.938.745,18f189a0,00 00 00 00 00 02 15 00
2026-04-24 15:28:07.939.313,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 15:28:07.939.893,181,00 01 00 2a 57 19 00 00
2026-04-24 15:28:07.940.374,182,01 00 98 00 1a 00 80 00
2026-04-24 15:28:07.940.858,183,00 00 4a 00 47 00 56 00
2026-04-24 15:28:07.941.346,184,19 00 20 03 6c 01 00 00
2026-04-24 15:28:07.941.835,185,02 02 00 00 00 02 5f 19
2026-04-24 15:28:07.942.319,186,00 00 00 00 02 00 00 00
2026-04-24 15:28:07.956.926,2,00 01 00 00 00 00 80 42
2026-04-24 15:28:08.032.017,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:08.037.990,1b1,60 27 58 12 f0
2026-04-24 15:28:08.044.921,2,00 01 00 00 00 00 80 43
2026-04-24 15:28:08.132.918,2,00 01 00 00 00 00 80 43
2026-04-24 15:28:08.137.983,731,05
2026-04-24 15:28:08.138.215,1b1,60 27 52 12 f0
2026-04-24 15:28:08.200.059,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:08.220.914,2,00 01 00 00 00 00 80 43
2026-04-24 15:28:08.232.006,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:08.237.990,1b1,60 27 4d 12 f0
2026-04-24 15:28:08.308.912,2,00 01 00 00 00 00 80 44
2026-04-24 15:28:08.331.999,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:08.338.007,1b1,60 27 4e 12 f0
2026-04-24 15:28:08.396.909,2,00 01 00 00 00 00 80 44
2026-04-24 15:28:08.433.341,18f181a0,00 01 00 2a 57 19 00 00
2026-04-24 15:28:08.433.910,18f182a0,01 00 1a 00 98 00 80 00
2026-04-24 15:28:08.434.486,18f183a0,c4 09 00 00 20 03 70 01
2026-04-24 15:28:08.435.050,18f184a0,00 00 22 00 1f 00 2e 00
2026-04-24 15:28:08.435.623,18f185a0,21 0a 00 00 20 1c 00 00
2026-04-24 15:28:08.436.191,18f186a0,02 02 01 01 01 00 5f 19
2026-04-24 15:28:08.436.751,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 15:28:08.437.315,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:08.437.812,18f188a0,02 02 00 00 00 02 01 02
2026-04-24 15:28:08.438.380,1b1,60 27 57 12 f0
2026-04-24 15:28:08.438.736,18f189a0,00 00 00 00 00 02 15 00
2026-04-24 15:28:08.439.304,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 15:28:08.439.885,11d,01 03 00 00 00 01 84 0a
2026-04-24 15:28:08.484.907,2,00 01 00 00 00 00 80 45
2026-04-24 15:28:08.538.032,1b1,60 27 59 12 f0
2026-04-24 15:28:08.572.903,2,00 01 00 00 00 00 80 45
2026-04-24 15:28:08.604.514,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:08.631.980,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:08.638.024,731,05
2026-04-24 15:28:08.638.256,1b1,60 27 55 12 f0
2026-04-24 15:28:08.660.900,2,00 01 00 00 00 00 80 46
2026-04-24 15:28:08.731.976,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:08.738.032,1b1,60 27 55 12 f0
2026-04-24 15:28:08.748.900,2,00 01 00 00 00 00 80 46
2026-04-24 15:28:08.831.971,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:08.836.895,2,00 01 00 00 00 00 80 46
2026-04-24 15:28:08.838.051,1b1,60 27 57 12 f0
2026-04-24 15:28:08.924.892,2,00 01 00 00 00 00 80 47
2026-04-24 15:28:08.933.333,18f181a0,00 01 00 2a 57 19 00 00
2026-04-24 15:28:08.933.901,18f182a0,01 00 1a 00 98 00 80 00
2026-04-24 15:28:08.934.478,18f183a0,c4 09 00 00 20 03 70 01
2026-04-24 15:28:08.935.042,18f184a0,00 00 22 00 1f 00 2e 00
2026-04-24 15:28:08.935.614,18f185a0,21 0a 00 00 20 1c 00 00
2026-04-24 15:28:08.936.182,18f186a0,02 02 01 01 01 00 5f 19
2026-04-24 15:28:08.936.743,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 15:28:08.937.307,18f188a0,02 02 00 00 00 02 01 02
2026-04-24 15:28:08.937.876,18f189a0,00 00 00 00 00 02 15 00
2026-04-24 15:28:08.938.443,1b1,60 27 52 12 f0
2026-04-24 15:28:08.938.796,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 15:28:08.939.376,181,00 01 00 2a 57 19 00 00
2026-04-24 15:28:08.939.856,182,01 00 98 00 1a 00 80 00
2026-04-24 15:28:08.940.340,183,00 00 4a 00 47 00 56 00
2026-04-24 15:28:08.940.829,184,19 00 20 03 70 01 00 00
2026-04-24 15:28:08.941.317,185,02 02 00 00 00 02 5f 19
2026-04-24 15:28:08.941.801,186,00 00 00 00 02 00 00 00
2026-04-24 15:28:09.000.038,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:09.012.889,2,00 01 00 00 00 00 80 47
2026-04-24 15:28:09.031.956,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:09.038.048,1b1,60 27 58 12 f0
2026-04-24 15:28:09.100.886,2,00 01 00 00 00 00 80 48
2026-04-24 15:28:09.131.953,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:09.138.073,731,05
2026-04-24 15:28:09.138.305,1b1,60 27 5c 12 f0
2026-04-24 15:28:09.188.883,2,00 01 00 00 00 00 80 48
2026-04-24 15:28:09.231.945,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:09.238.078,1b1,60 27 5c 12 f0
2026-04-24 15:28:09.276.880,2,00 01 00 00 00 00 80 49
2026-04-24 15:28:09.338.069,1b1,60 27 58 12 f0
2026-04-24 15:28:09.364.880,2,00 01 00 00 00 00 80 49
2026-04-24 15:28:09.399.987,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:09.433.327,18f181a0,00 01 00 2a 57 19 00 00
2026-04-24 15:28:09.433.895,18f182a0,01 00 1a 00 98 00 80 00
2026-04-24 15:28:09.434.471,18f183a0,c4 09 00 00 20 03 70 01
2026-04-24 15:28:09.435.036,18f184a0,00 00 22 00 1f 00 2e 00
2026-04-24 15:28:09.435.608,18f185a0,21 0a 00 00 20 1c 00 00
2026-04-24 15:28:09.436.176,18f186a0,02 02 01 01 01 00 5f 19
2026-04-24 15:28:09.436.736,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 15:28:09.437.300,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:09.437.796,18f188a0,02 02 00 00 00 02 01 02
2026-04-24 15:28:09.438.364,1b1,60 27 59 12 f0
2026-04-24 15:28:09.438.717,18f189a0,00 00 00 00 00 02 15 00
2026-04-24 15:28:09.439.285,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 15:28:09.439.865,11d,01 03 00 00 00 01 84 0a
2026-04-24 15:28:09.452.877,2,00 01 00 00 00 00 80 4a
2026-04-24 15:28:09.536.476,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:09.538.092,1b1,60 27 57 12 f0
2026-04-24 15:28:09.540.872,2,00 01 00 00 00 00 80 4a
2026-04-24 15:28:09.628.869,2,00 01 00 00 00 00 80 4a
2026-04-24 15:28:09.636.469,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:09.638.092,731,05
2026-04-24 15:28:09.638.324,1b1,60 27 52 12 f0
2026-04-24 15:28:09.716.870,2,00 01 00 00 00 00 80 4b
2026-04-24 15:28:09.738.118,1b1,60 27 57 12 f0
2026-04-24 15:28:09.804.442,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:09.804.942,2,00 01 00 00 00 00 80 4b
2026-04-24 15:28:09.831.909,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:09.838.117,1b1,60 27 59 12 f0
2026-04-24 15:28:09.892.863,2,00 01 00 00 00 00 80 4c
2026-04-24 15:28:09.933.320,18f181a0,00 01 00 2a 57 19 00 00
2026-04-24 15:28:09.933.888,18f182a0,01 00 1a 00 98 00 80 00
2026-04-24 15:28:09.934.464,18f183a0,c4 09 00 00 1f 03 70 01
2026-04-24 15:28:09.935.029,18f184a0,00 00 22 00 1f 00 2e 00
2026-04-24 15:28:09.935.601,18f185a0,21 0a 00 00 20 1c 00 00
2026-04-24 15:28:09.936.169,18f186a0,02 02 01 01 01 00 5f 19
2026-04-24 15:28:09.936.730,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 15:28:09.937.293,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:09.937.790,18f188a0,02 02 00 00 00 02 01 02
2026-04-24 15:28:09.938.358,1b1,60 27 5b 12 f0
2026-04-24 15:28:09.938.714,18f189a0,00 00 00 00 00 02 15 00
2026-04-24 15:28:09.939.282,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 15:28:09.939.863,181,00 01 00 2a 57 19 00 00
2026-04-24 15:28:09.940.343,182,01 00 98 00 1a 00 80 00
2026-04-24 15:28:09.940.827,183,00 00 4a 00 47 00 56 00
2026-04-24 15:28:09.941.316,184,19 00 1f 03 70 01 00 00
2026-04-24 15:28:09.941.808,185,02 02 00 00 00 02 5f 19
2026-04-24 15:28:09.942.292,186,00 00 00 00 02 00 00 00
2026-04-24 15:28:09.980.858,2,00 01 00 00 00 00 80 4c
2026-04-24 15:28:10.031.896,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:10.038.140,1b1,60 27 5b 12 f0
2026-04-24 15:28:10.068.855,2,00 01 00 00 00 00 80 4d
2026-04-24 15:28:10.138.136,731,05
2026-04-24 15:28:10.138.368,1b1,60 27 59 12 f0
2026-04-24 15:28:10.156.855,2,00 01 00 00 00 00 80 4d
2026-04-24 15:28:10.199.937,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:10.231.883,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:10.238.139,1b1,60 27 59 12 f0
2026-04-24 15:28:10.244.850,2,00 01 00 00 00 00 80 4d
2026-04-24 15:28:10.332.847,2,00 01 00 00 00 00 80 4e
2026-04-24 15:28:10.336.428,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:10.338.160,1b1,60 27 59 12 f0
2026-04-24 15:28:10.420.845,2,00 01 00 00 00 00 80 4e
2026-04-24 15:28:10.433.310,18f181a0,00 01 00 2a 57 19 00 00
2026-04-24 15:28:10.433.878,18f182a0,01 00 1a 00 98 00 80 00
2026-04-24 15:28:10.434.454,18f183a0,c4 09 00 00 20 03 70 01
2026-04-24 15:28:10.435.018,18f184a0,00 00 22 00 1e 00 2e 00
2026-04-24 15:28:10.435.587,18f185a0,21 0a 00 00 20 1c 00 00
2026-04-24 15:28:10.436.155,18f186a0,02 02 01 01 01 00 5f 19
2026-04-24 15:28:10.436.715,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 15:28:10.437.279,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:10.437.775,18f188a0,02 02 00 00 00 02 01 02
2026-04-24 15:28:10.438.343,1b1,60 27 59 12 f0
2026-04-24 15:28:10.438.696,18f189a0,00 00 00 00 00 01 15 00
2026-04-24 15:28:10.439.276,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 15:28:10.439.856,11d,01 03 00 00 00 01 84 0a
2026-04-24 15:28:10.508.842,2,00 01 00 00 00 00 80 4f
2026-04-24 15:28:10.538.155,1b1,60 27 59 12 f0
2026-04-24 15:28:10.596.841,2,00 01 00 00 00 00 80 4f
2026-04-24 15:28:10.604.393,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:10.631.859,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:10.638.175,731,05
2026-04-24 15:28:10.638.407,1b1,60 27 5b 12 f0
2026-04-24 15:28:10.684.837,2,00 01 00 00 00 00 80 50
2026-04-24 15:28:10.731.855,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:10.738.183,1b1,60 27 5b 12 f0
2026-04-24 15:28:10.772.834,2,00 01 00 00 00 00 80 50
2026-04-24 15:28:10.831.847,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:10.838.175,1b1,60 27 58 12 f0
2026-04-24 15:28:10.860.830,2,00 01 00 00 00 00 80 51
2026-04-24 15:28:10.933.301,18f181a0,00 01 00 2a 57 19 00 00
2026-04-24 15:28:10.933.869,18f182a0,01 00 1a 00 98 00 80 00
2026-04-24 15:28:10.934.445,18f183a0,c4 09 00 00 20 03 6c 01
2026-04-24 15:28:10.935.005,18f184a0,00 00 22 00 1e 00 2e 00
2026-04-24 15:28:10.935.574,18f185a0,21 0a 00 00 20 1c 00 00
2026-04-24 15:28:10.936.142,18f186a0,02 02 01 01 01 00 5f 19
2026-04-24 15:28:10.936.702,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 15:28:10.937.267,18f188a0,02 02 00 00 00 02 01 02
2026-04-24 15:28:10.937.835,18f189a0,00 00 00 00 00 01 15 00
2026-04-24 15:28:10.938.415,1b1,60 27 56 12 f0
2026-04-24 15:28:10.938.779,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 15:28:10.939.359,181,00 01 00 2a 57 19 00 00
2026-04-24 15:28:10.939.840,182,01 00 98 00 1a 00 80 00
2026-04-24 15:28:10.940.324,183,00 00 4a 00 46 00 56 00
2026-04-24 15:28:10.940.816,184,19 00 20 03 6c 01 00 00
2026-04-24 15:28:10.941.304,185,02 02 00 00 00 02 5f 19
2026-04-24 15:28:10.941.788,186,00 00 00 00 02 00 00 00
2026-04-24 15:28:10.948.828,2,00 01 00 00 00 00 80 51
2026-04-24 15:28:10.999.917,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:11.031.835,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:11.036.827,2,00 01 00 00 00 00 80 51
2026-04-24 15:28:11.038.195,1b1,60 27 56 12 f0
2026-04-24 15:28:11.124.821,2,00 01 00 00 00 00 80 52
2026-04-24 15:28:11.136.377,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:11.138.217,731,05
2026-04-24 15:28:11.138.449,1b1,60 27 56 12 f0
2026-04-24 15:28:11.212.818,2,00 01 00 00 00 00 80 52
2026-04-24 15:28:11.231.822,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:11.238.221,1b1,60 27 58 12 f0
2026-04-24 15:28:11.300.815,2,00 01 00 00 00 00 80 53
2026-04-24 15:28:11.338.216,1b1,60 27 56 12 f0
2026-04-24 15:28:11.388.815,2,00 01 00 00 00 00 80 53
2026-04-24 15:28:11.399.867,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:11.433.294,18f181a0,00 01 00 2a 57 19 00 00
2026-04-24 15:28:11.433.863,18f182a0,01 00 1a 00 98 00 80 00
2026-04-24 15:28:11.434.439,18f183a0,c4 09 00 00 1f 03 70 01
2026-04-24 15:28:11.435.003,18f184a0,00 00 22 00 1f 00 2e 00
2026-04-24 15:28:11.435.575,18f185a0,21 0a 00 00 20 1c 00 00
2026-04-24 15:28:11.436.143,18f186a0,02 02 01 01 01 00 5f 19
2026-04-24 15:28:11.436.703,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 15:28:11.437.268,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:11.437.764,18f188a0,02 02 00 00 00 02 01 02
2026-04-24 15:28:11.438.331,1b1,60 27 58 12 f0
2026-04-24 15:28:11.438.696,18f189a0,00 00 00 00 00 01 15 00
2026-04-24 15:28:11.439.276,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 15:28:11.439.856,11d,01 03 00 00 00 01 84 0a
2026-04-24 15:28:11.476.811,2,00 01 00 00 00 00 80 54
2026-04-24 15:28:11.536.352,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:11.538.236,1b1,60 27 5b 12 f0
2026-04-24 15:28:11.564.807,2,00 01 00 00 00 00 80 54
2026-04-24 15:28:11.636.347,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:11.638.235,731,05
2026-04-24 15:28:11.638.467,1b1,60 27 59 12 f0
2026-04-24 15:28:11.652.807,2,00 01 00 00 00 00 80 54
2026-04-24 15:28:11.738.260,1b1,60 27 59 12 f0
2026-04-24 15:28:11.740.804,2,00 01 00 00 00 00 80 55
2026-04-24 15:28:11.804.321,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:11.828.801,2,00 01 00 00 00 00 80 55
2026-04-24 15:28:11.831.785,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:11.838.257,1b1,60 27 59 12 f0
2026-04-24 15:28:11.916.798,2,00 01 00 00 00 00 80 56
2026-04-24 15:28:11.933.287,18f181a0,00 01 00 2a 57 19 00 00
2026-04-24 15:28:11.933.855,18f182a0,01 00 1a 00 98 00 80 00
2026-04-24 15:28:11.934.431,18f183a0,c4 09 00 00 20 03 70 01
2026-04-24 15:28:11.934.996,18f184a0,00 00 22 00 1f 00 2e 00
2026-04-24 15:28:11.935.568,18f185a0,21 0a 00 00 20 1c 00 00
2026-04-24 15:28:11.936.136,18f186a0,02 02 01 01 01 00 5f 19
2026-04-24 15:28:11.936.697,18f187a0,02 02 02 01 02 02 02 02
2026-04-24 15:28:11.937.260,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:11.937.757,18f188a0,02 02 00 00 00 02 01 02
2026-04-24 15:28:11.938.325,1b1,60 27 5c 12 f0
2026-04-24 15:28:11.938.681,18f189a0,00 00 00 00 00 01 15 00
2026-04-24 15:28:11.939.261,18f190a0,00 00 00 00 00 00 00 00
2026-04-24 15:28:11.939.842,181,00 01 00 2a 57 19 00 00
2026-04-24 15:28:11.940.322,182,01 00 98 00 1a 00 80 00
2026-04-24 15:28:11.940.806,183,00 00 4a 00 47 00 56 00
2026-04-24 15:28:11.941.294,184,19 00 20 03 70 01 00 00
2026-04-24 15:28:11.941.783,185,02 02 00 00 00 02 5f 19
2026-04-24 15:28:11.942.267,186,00 00 00 00 02 00 00 00
2026-04-24 15:28:12.004.793,2,00 01 00 00 00 00 80 56
2026-04-24 15:28:12.031.775,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:12.038.275,1b1,60 27 5b 12 f0
2026-04-24 15:28:12.092.789,2,00 01 00 00 00 00 80 57
2026-04-24 15:28:12.138.271,731,05
2026-04-24 15:28:12.138.503,1b1,60 27 59 12 f0
2026-04-24 15:28:12.180.789,2,00 01 00 00 00 00 80 57
2026-04-24 15:28:12.199.816,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:12.231.762,18d,00 00 00 00 00 00 00 00
2026-04-24 15:28:12.238.298,1b1,60 27 58 12 f0
2026-04-24 15:28:12.268.785,2,00 01 00 00 00 00 80 58
2026-04-24 15:28:12.331.754,18d,00 00 00 00 00 00 01 00
2026-04-24 15:28:12.338.294,1b1,60 27 58 12 f0
2026-04-24 15:28:12.356.782,2,00 01 00 00 00 00 80 58
2026-04-24 15:28:12.433.281,18f181a0,00 01 00 2a 57 19 00 00
2026-04-24 15:28:12.433.850,18f182a0,01 00 1a 00 98 00 80 00
