时间标识,帧ID,数据
2026-04-29 08:58:50.726.704,18f184a0,0e 00 22 00 29 00 36 00
2026-04-29 08:58:50.727.268,18f185a0,76 0e 00 00 30 2a 00 00
2026-04-29 08:58:50.727.837,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:58:50.729.529,18f189a0,00 00 00 00 00 00 16 00
2026-04-29 08:58:51.225.010,18f181a0,00 04 00 2c 58 19 00 00
2026-04-29 08:58:51.225.582,18f182a0,9c 00 2d 00 9f 00 81 00
2026-04-29 08:58:51.226.142,18f183a0,60 09 04 00 93 05 cc 01
2026-04-29 08:58:51.226.702,18f184a0,0c 00 22 00 29 00 36 00
2026-04-29 08:58:51.227.263,18f185a0,76 0e 00 00 30 2a 00 00
2026-04-29 08:58:51.227.831,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:58:51.229.523,18f189a0,00 00 00 00 00 00 16 00
2026-04-29 08:58:51.725.001,18f181a0,00 04 00 2c 59 19 00 00
2026-04-29 08:58:51.725.569,18f182a0,9c 00 2c 00 9f 00 81 00
2026-04-29 08:58:51.726.134,18f183a0,60 09 04 00 97 05 cc 01
2026-04-29 08:58:51.726.694,18f184a0,0e 00 21 00 28 00 36 00
2026-04-29 08:58:51.727.258,18f185a0,77 0e 00 00 30 2a 00 00
2026-04-29 08:58:51.727.815,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:58:51.729.508,18f189a0,00 00 00 00 00 00 16 00
2026-04-29 08:58:52.224.995,18f181a0,00 04 00 2b 58 19 00 00
2026-04-29 08:58:52.225.563,18f182a0,9c 00 2c 00 9f 00 80 00
2026-04-29 08:58:52.226.135,18f183a0,60 09 04 00 96 05 cc 01
2026-04-29 08:58:52.226.696,18f184a0,0e 00 21 00 28 00 36 00
2026-04-29 08:58:52.227.260,18f185a0,77 0e 00 00 30 2a 00 00
2026-04-29 08:58:52.227.816,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:58:52.229.509,18f189a0,00 00 00 00 00 00 16 00
2026-04-29 08:58:52.724.984,18f181a0,00 04 00 2b 59 19 00 00
2026-04-29 08:58:52.725.549,18f182a0,9c 00 2d 00 9f 00 81 00
2026-04-29 08:58:52.726.109,18f183a0,60 09 04 00 96 05 cc 01
2026-04-29 08:58:52.726.669,18f184a0,0c 00 21 00 28 00 36 00
2026-04-29 08:58:52.727.229,18f185a0,77 0e 00 00 30 2a 00 00
2026-04-29 08:58:52.727.785,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:58:52.729.477,18f189a0,00 00 00 00 00 00 16 00
2026-04-29 08:58:53.224.980,18f181a0,00 04 00 2b 58 19 00 00
2026-04-29 08:58:53.225.548,18f182a0,9c 00 2d 00 9f 00 81 00
2026-04-29 08:58:53.226.108,18f183a0,60 09 04 00 96 05 cc 01
2026-04-29 08:58:53.226.668,18f184a0,0c 00 21 00 28 00 36 00
2026-04-29 08:58:53.227.228,18f185a0,77 0e 00 00 30 2a 00 00
2026-04-29 08:58:53.227.785,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:58:53.229.478,18f189a0,00 00 00 00 00 00 16 00
2026-04-29 08:58:53.724.971,18f181a0,00 04 00 2b 58 19 00 00
2026-04-29 08:58:53.725.539,18f182a0,9c 00 2d 00 9f 00 81 00
2026-04-29 08:58:53.726.099,18f183a0,60 09 04 00 96 05 d0 01
2026-04-29 08:58:53.726.660,18f184a0,0e 00 22 00 29 00 36 00
2026-04-29 08:58:53.727.224,18f185a0,77 0e 00 00 30 2a 00 00
2026-04-29 08:58:53.727.780,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:58:53.729.473,18f189a0,00 00 00 00 00 00 16 00
2026-04-29 08:58:54.224.962,18f181a0,00 04 00 2b 59 19 00 00
2026-04-29 08:58:54.225.527,18f182a0,9c 00 2e 00 9e 00 81 00
2026-04-29 08:58:54.226.083,18f183a0,60 09 04 00 93 05 cc 01
2026-04-29 08:58:54.226.643,18f184a0,0e 00 22 00 29 00 36 00
2026-04-29 08:58:54.227.207,18f185a0,77 0e 00 00 30 2a 00 00
2026-04-29 08:58:54.227.763,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:58:54.229.456,18f189a0,00 00 00 00 00 00 16 00
2026-04-29 08:58:54.724.954,18f181a0,00 04 00 2b 58 19 00 00
2026-04-29 08:58:54.725.522,18f182a0,9c 00 2d 00 9e 00 81 00
2026-04-29 08:58:54.726.078,18f183a0,60 09 04 00 97 05 cc 01
2026-04-29 08:58:54.726.638,18f184a0,0c 00 21 00 28 00 36 00
2026-04-29 08:58:54.727.199,18f185a0,78 0e 00 00 30 2a 00 00
2026-04-29 08:58:54.727.759,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:58:54.729.452,18f189a0,00 00 00 00 00 00 16 00
2026-04-29 08:58:55.224.947,18f181a0,00 04 00 2b 58 19 00 00
2026-04-29 08:58:55.225.515,18f182a0,9c 00 2e 00 9e 00 81 00
2026-04-29 08:58:55.226.071,18f183a0,60 09 04 00 92 05 cc 01
2026-04-29 08:58:55.226.628,18f184a0,0e 00 21 00 28 00 36 00
2026-04-29 08:58:55.227.192,18f185a0,78 0e 00 00 30 2a 00 00
2026-04-29 08:58:55.227.752,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:58:55.229.445,18f189a0,00 00 00 00 00 00 16 00
2026-04-29 08:58:55.724.943,18f181a0,00 04 00 2b 59 19 00 00
2026-04-29 08:58:55.725.507,18f182a0,9c 00 2d 00 9e 00 81 00
2026-04-29 08:58:55.726.063,18f183a0,60 09 04 00 95 05 cc 01
2026-04-29 08:58:55.726.619,18f184a0,0c 00 21 00 28 00 36 00
2026-04-29 08:58:55.727.179,18f185a0,78 0e 00 00 30 2a 00 00
2026-04-29 08:58:55.727.739,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:58:55.729.432,18f189a0,00 00 00 00 00 00 16 00
2026-04-29 08:58:56.224.934,18f181a0,00 04 00 2b 58 19 00 00
2026-04-29 08:58:56.225.503,18f182a0,9c 00 2d 00 9e 00 81 00
2026-04-29 08:58:56.226.059,18f183a0,60 09 04 00 96 05 cc 01
2026-04-29 08:58:56.226.618,18f184a0,0e 00 21 00 28 00 36 00
2026-04-29 08:58:56.227.183,18f185a0,78 0e 00 00 30 2a 00 00
2026-04-29 08:58:56.227.743,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:58:56.229.928,18f189a0,00 00 00 00 00 00 16 00
2026-04-29 08:58:56.724.926,18f181a0,00 04 00 2b 59 19 00 00
2026-04-29 08:58:56.725.490,18f182a0,9c 00 2c 00 9d 00 81 00
2026-04-29 08:58:56.726.054,18f183a0,60 09 04 00 95 05 cc 01
2026-04-29 08:58:56.726.610,18f184a0,0c 00 21 00 28 00 36 00
2026-04-29 08:58:56.727.171,18f185a0,78 0e 00 00 30 2a 00 00
2026-04-29 08:58:56.727.731,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:58:56.729.424,18f189a0,00 00 00 00 00 00 16 00
2026-04-29 08:58:57.224.919,18f181a0,00 04 00 2b 58 19 00 00
2026-04-29 08:58:57.225.487,18f182a0,9c 00 2c 00 9e 00 81 00
2026-04-29 08:58:57.226.047,18f183a0,60 09 04 00 94 05 d0 01
2026-04-29 08:58:57.226.607,18f184a0,0c 00 21 00 28 00 36 00
2026-04-29 08:58:57.227.167,18f185a0,79 0e 00 00 30 2a 00 00
2026-04-29 08:58:57.227.723,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:58:57.229.416,18f189a0,00 00 00 00 00 00 16 00
2026-04-29 08:58:57.725.035,18f181a0,00 04 00 2b 58 19 00 00
2026-04-29 08:58:57.725.604,18f182a0,9c 00 2d 00 9e 00 81 00
2026-04-29 08:58:57.726.160,18f183a0,60 09 04 00 98 05 cc 01
2026-04-29 08:58:57.726.716,18f184a0,0c 00 21 00 28 00 36 00
2026-04-29 08:58:57.727.277,18f185a0,79 0e 00 00 30 2a 00 00
2026-04-29 08:58:57.727.833,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:58:57.729.526,18f189a0,00 00 00 00 00 00 16 00
2026-04-29 08:58:58.224.905,18f181a0,00 04 00 2c 58 19 00 00
2026-04-29 08:58:58.225.477,18f182a0,9c 00 2c 00 9e 00 81 00
2026-04-29 08:58:58.226.037,18f183a0,60 09 04 00 99 05 cc 01
2026-04-29 08:58:58.226.597,18f184a0,0c 00 21 00 28 00 36 00
2026-04-29 08:58:58.227.157,18f185a0,79 0e 00 00 30 2a 00 00
2026-04-29 08:58:58.227.713,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:58:58.229.406,18f189a0,00 00 00 00 00 00 16 00
2026-04-29 08:58:58.724.896,18f181a0,00 04 00 2c 58 19 00 00
2026-04-29 08:58:58.725.468,18f182a0,9c 00 2d 00 9e 00 81 00
2026-04-29 08:58:58.726.025,18f183a0,60 09 04 00 99 05 cc 01
2026-04-29 08:58:58.726.585,18f184a0,0e 00 21 00 28 00 36 00
2026-04-29 08:58:58.727.149,18f185a0,79 0e 00 00 30 2a 00 00
2026-04-29 08:58:58.727.705,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:58:58.729.398,18f189a0,00 00 00 00 00 00 16 00
2026-04-29 08:58:59.224.887,18f181a0,00 04 00 2c 59 19 00 00
2026-04-29 08:58:59.225.456,18f182a0,9b 00 2e 00 9e 00 81 00
2026-04-29 08:58:59.226.012,18f183a0,60 09 04 00 9a 05 cc 01
2026-04-29 08:58:59.226.572,18f184a0,0c 00 21 00 28 00 36 00
2026-04-29 08:58:59.227.133,18f185a0,79 0e 00 00 30 2a 00 00
2026-04-29 08:58:59.227.689,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:58:59.229.382,18f189a0,00 00 00 00 00 00 16 00
2026-04-29 08:58:59.724.879,18f181a0,00 04 00 2c 58 19 00 00
2026-04-29 08:58:59.725.452,18f182a0,9b 00 2d 00 9e 00 81 00
2026-04-29 08:58:59.726.012,18f183a0,60 09 04 00 9a 05 cc 01
2026-04-29 08:58:59.726.572,18f184a0,0c 00 21 00 28 00 36 00
2026-04-29 08:58:59.727.132,18f185a0,7a 0e 00 00 30 2a 00 00
2026-04-29 08:58:59.727.692,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:58:59.729.384,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:00.224.874,18f181a0,00 04 00 2c 59 19 00 00
2026-04-29 08:59:00.225.442,18f182a0,9b 00 2c 00 9e 00 81 00
2026-04-29 08:59:00.226.003,18f183a0,60 09 04 00 95 05 cc 01
2026-04-29 08:59:00.226.559,18f184a0,0c 00 21 00 28 00 36 00
2026-04-29 08:59:00.227.119,18f185a0,7a 0e 00 00 30 2a 00 00
2026-04-29 08:59:00.227.679,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:59:00.229.373,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:00.724.864,18f181a0,00 04 00 2c 58 19 00 00
2026-04-29 08:59:00.725.437,18f182a0,9b 00 2e 00 9e 00 81 00
2026-04-29 08:59:00.725.993,18f183a0,60 09 04 00 93 05 cc 01
2026-04-29 08:59:00.726.553,18f184a0,0c 00 22 00 29 00 36 00
2026-04-29 08:59:00.727.113,18f185a0,7a 0e 00 00 30 2a 00 00
2026-04-29 08:59:00.727.674,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:59:00.729.366,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:01.224.858,18f181a0,00 04 00 2c 58 19 00 00
2026-04-29 08:59:01.225.430,18f182a0,9b 00 2e 00 9e 00 81 00
2026-04-29 08:59:01.225.986,18f183a0,60 09 04 00 95 05 cc 01
2026-04-29 08:59:01.226.543,18f184a0,0c 00 22 00 29 00 36 00
2026-04-29 08:59:01.227.103,18f185a0,7a 0e 00 00 30 2a 00 00
2026-04-29 08:59:01.227.663,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:59:01.229.356,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:01.724.850,18f181a0,00 04 00 2c 58 19 00 00
2026-04-29 08:59:01.725.422,18f182a0,9b 00 2d 00 9e 00 81 00
2026-04-29 08:59:01.725.982,18f183a0,60 09 04 00 92 05 cc 01
2026-04-29 08:59:01.726.539,18f184a0,0c 00 21 00 28 00 36 00
2026-04-29 08:59:01.727.099,18f185a0,7a 0e 00 00 30 2a 00 00
2026-04-29 08:59:01.727.659,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:59:01.729.353,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:02.224.844,18f181a0,00 04 00 2c 58 19 00 00
2026-04-29 08:59:02.225.416,18f182a0,9b 00 2d 00 9e 00 81 00
2026-04-29 08:59:02.225.976,18f183a0,60 09 04 00 96 05 cc 01
2026-04-29 08:59:02.226.537,18f184a0,0c 00 21 00 28 00 36 00
2026-04-29 08:59:02.227.097,18f185a0,7b 0e 00 00 30 2a 00 00
2026-04-29 08:59:02.227.653,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:59:02.229.346,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:02.724.833,18f181a0,00 04 00 2c 58 19 00 00
2026-04-29 08:59:02.725.406,18f182a0,9b 00 2e 00 9e 00 81 00
2026-04-29 08:59:02.725.962,18f183a0,60 09 04 00 98 05 cc 01
2026-04-29 08:59:02.726.518,18f184a0,0c 00 21 00 28 00 36 00
2026-04-29 08:59:02.727.079,18f185a0,7b 0e 00 00 30 2a 00 00
2026-04-29 08:59:02.727.635,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:59:02.729.328,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:03.224.826,18f181a0,00 04 00 2c 58 19 00 00
2026-04-29 08:59:03.225.398,18f182a0,9b 00 2d 00 9e 00 81 00
2026-04-29 08:59:03.225.959,18f183a0,60 09 04 00 99 05 cc 01
2026-04-29 08:59:03.226.519,18f184a0,0e 00 21 00 28 00 36 00
2026-04-29 08:59:03.227.083,18f185a0,7b 0e 00 00 30 2a 00 00
2026-04-29 08:59:03.227.639,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:59:03.229.332,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:03.724.821,18f181a0,00 04 00 2c 58 19 00 00
2026-04-29 08:59:03.725.393,18f182a0,9b 00 2c 00 9e 00 81 00
2026-04-29 08:59:03.725.953,18f183a0,60 09 04 00 9c 05 cc 01
2026-04-29 08:59:03.726.509,18f184a0,0e 00 21 00 28 00 36 00
2026-04-29 08:59:03.727.074,18f185a0,7b 0e 00 00 30 2a 00 00
2026-04-29 08:59:03.727.630,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:59:03.729.322,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:04.224.810,18f181a0,00 04 00 2c 58 19 00 00
2026-04-29 08:59:04.225.382,18f182a0,9b 00 2d 00 9d 00 81 00
2026-04-29 08:59:04.225.939,18f183a0,60 09 04 00 92 05 d0 01
2026-04-29 08:59:04.226.503,18f184a0,0c 00 21 00 28 00 36 00
2026-04-29 08:59:04.227.064,18f185a0,7b 0e 00 00 30 2a 00 00
2026-04-29 08:59:04.227.620,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:59:04.229.313,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:04.724.806,18f181a0,00 04 00 2c 58 19 00 00
2026-04-29 08:59:04.725.378,18f182a0,9b 00 2d 00 9e 00 81 00
2026-04-29 08:59:04.725.938,18f183a0,60 09 04 00 95 05 cc 01
2026-04-29 08:59:04.726.495,18f184a0,0c 00 21 00 28 00 36 00
2026-04-29 08:59:04.727.055,18f185a0,7c 0e 00 00 30 2a 00 00
2026-04-29 08:59:04.727.619,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:59:04.729.312,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:05.224.796,18f181a0,00 04 00 2c 58 19 00 00
2026-04-29 08:59:05.225.368,18f182a0,9b 00 2d 00 9e 00 81 00
2026-04-29 08:59:05.225.928,18f183a0,60 09 04 00 94 05 cc 01
2026-04-29 08:59:05.226.484,18f184a0,0c 00 21 00 28 00 36 00
2026-04-29 08:59:05.227.044,18f185a0,7c 0e 00 00 30 2a 00 00
2026-04-29 08:59:05.227.608,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:59:05.229.300,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:05.724.787,18f181a0,00 04 00 2c 58 19 00 00
2026-04-29 08:59:05.725.360,18f182a0,9b 00 2d 00 9e 00 81 00
2026-04-29 08:59:05.725.920,18f183a0,60 09 04 00 97 05 cc 01
2026-04-29 08:59:05.726.480,18f184a0,0c 00 21 00 28 00 36 00
2026-04-29 08:59:05.727.040,18f185a0,7c 0e 00 00 30 2a 00 00
2026-04-29 08:59:05.727.604,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:59:05.729.297,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:06.229.781,18f181a0,00 04 00 2c 58 19 00 00
2026-04-29 08:59:06.230.353,18f182a0,9b 00 2d 00 9e 00 81 00
2026-04-29 08:59:06.230.913,18f183a0,60 09 04 00 93 05 cc 01
2026-04-29 08:59:06.231.474,18f184a0,0c 00 21 00 28 00 36 00
2026-04-29 08:59:06.232.034,18f185a0,7c 0e 00 00 30 2a 00 00
2026-04-29 08:59:06.232.598,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:59:06.234.290,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:06.729.773,18f181a0,00 04 00 2c 58 19 00 00
2026-04-29 08:59:06.730.346,18f182a0,9b 00 2e 00 9d 00 82 00
2026-04-29 08:59:06.730.902,18f183a0,60 09 04 00 96 05 cc 01
2026-04-29 08:59:06.731.462,18f184a0,0c 00 21 00 28 00 36 00
2026-04-29 08:59:06.732.022,18f185a0,7c 0e 00 00 30 2a 00 00
2026-04-29 08:59:06.732.586,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:59:06.734.279,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:07.229.765,18f181a0,00 04 00 2c 58 19 00 00
2026-04-29 08:59:07.230.337,18f182a0,9b 00 2d 00 9d 00 81 00
2026-04-29 08:59:07.230.893,18f183a0,60 09 04 00 95 05 d0 01
2026-04-29 08:59:07.231.453,18f184a0,0c 00 21 00 28 00 36 00
2026-04-29 08:59:07.232.014,18f185a0,7c 0e 00 00 30 2a 00 00
2026-04-29 08:59:07.232.578,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:59:07.234.271,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:07.729.758,18f181a0,00 04 00 2c 58 19 00 00
2026-04-29 08:59:07.730.331,18f182a0,9b 00 2d 00 9d 00 81 00
2026-04-29 08:59:07.730.887,18f183a0,60 09 04 00 98 05 cc 01
2026-04-29 08:59:07.731.443,18f184a0,0e 00 22 00 29 00 36 00
2026-04-29 08:59:07.732.008,18f185a0,7d 0e 00 00 30 2a 00 00
2026-04-29 08:59:07.732.576,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:59:07.734.268,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:08.229.752,18f181a0,00 04 00 2c 58 19 00 00
2026-04-29 08:59:08.230.324,18f182a0,9a 00 2e 00 9d 00 81 00
2026-04-29 08:59:08.230.884,18f183a0,60 09 04 00 98 05 cc 01
2026-04-29 08:59:08.231.441,18f184a0,0c 00 22 00 29 00 36 00
2026-04-29 08:59:08.232.001,18f185a0,7d 0e 00 00 30 2a 00 00
2026-04-29 08:59:08.232.569,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:59:08.234.262,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:08.729.743,18f181a0,00 04 00 2c 58 19 00 00
2026-04-29 08:59:08.730.315,18f182a0,9a 00 2e 00 9d 00 81 00
2026-04-29 08:59:08.730.875,18f183a0,60 09 04 00 95 05 d0 01
2026-04-29 08:59:08.731.435,18f184a0,0c 00 22 00 29 00 36 00
2026-04-29 08:59:08.731.996,18f185a0,7d 0e 00 00 30 2a 00 00
2026-04-29 08:59:08.732.564,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:59:08.734.257,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:09.229.737,18f181a0,00 04 00 2c 59 19 00 00
2026-04-29 08:59:09.230.305,18f182a0,9a 00 2d 00 9d 00 81 00
2026-04-29 08:59:09.230.869,18f183a0,60 09 04 00 96 05 cc 01
2026-04-29 08:59:09.231.430,18f184a0,0c 00 22 00 29 00 36 00
2026-04-29 08:59:09.231.990,18f185a0,7d 0e 00 00 30 2a 00 00
2026-04-29 08:59:09.232.558,18f186a0,02 01 01 01 01 00 5f 19
2026-04-29 08:59:09.234.251,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:09.729.727,18f181a0,00 01 02 2c 58 19 00 00
2026-04-29 08:59:09.730.291,18f182a0,50 00 22 00 9d 00 3a 00
2026-04-29 08:59:09.730.847,18f183a0,60 09 04 00 38 05 cc 01
2026-04-29 08:59:09.731.404,18f184a0,0c 00 22 00 29 00 36 00
2026-04-29 08:59:09.731.964,18f185a0,7d 0e 00 00 30 2a 00 00
2026-04-29 08:59:09.732.532,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:59:09.734.221,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:10.229.721,18f181a0,00 01 02 2c 59 19 00 00
2026-04-29 08:59:10.230.285,18f182a0,01 00 1a 00 9d 00 07 00
2026-04-29 08:59:10.230.849,18f183a0,60 09 01 00 93 03 cc 01
2026-04-29 08:59:10.231.406,18f184a0,0c 00 22 00 29 00 36 00
2026-04-29 08:59:10.231.966,18f185a0,7e 0e 00 00 30 2a 00 00
2026-04-29 08:59:10.232.534,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:59:10.234.223,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:10.729.712,18f181a0,00 01 02 2c 56 18 00 00
2026-04-29 08:59:10.730.272,18f182a0,01 00 19 00 9d 00 05 00
2026-04-29 08:59:10.730.840,18f183a0,c4 09 01 00 4a 02 50 01
2026-04-29 08:59:10.731.400,18f184a0,08 00 22 00 28 00 36 00
2026-04-29 08:59:10.731.960,18f185a0,7e 0e 00 00 30 2a 00 00
2026-04-29 08:59:10.732.528,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:59:10.734.217,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:11.229.704,18f181a0,00 01 02 2c 5a 17 00 00
2026-04-29 08:59:11.230.264,18f182a0,01 00 17 00 9d 00 04 00
2026-04-29 08:59:11.230.832,18f183a0,c4 09 01 00 33 01 b8 00
2026-04-29 08:59:11.231.392,18f184a0,06 00 22 00 28 00 36 00
2026-04-29 08:59:11.231.956,18f185a0,7e 0e 00 00 30 2a 00 00
2026-04-29 08:59:11.232.524,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:59:11.234.213,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:11.729.699,18f181a0,00 01 02 2c 58 0f 00 00
2026-04-29 08:59:11.730.267,18f182a0,01 00 13 00 9d 00 04 00
2026-04-29 08:59:11.730.835,18f183a0,c4 09 01 00 a1 00 54 00
2026-04-29 08:59:11.731.391,18f184a0,04 00 21 00 28 00 36 00
2026-04-29 08:59:11.731.951,18f185a0,7e 0e 00 00 30 2a 00 00
2026-04-29 08:59:11.732.519,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:59:11.734.207,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:12.229.690,18f181a0,00 01 02 2c 5a 08 00 00
2026-04-29 08:59:12.230.258,18f182a0,01 00 0f 00 9d 00 03 00
2026-04-29 08:59:12.230.822,18f183a0,c4 09 01 00 00 00 00 00
2026-04-29 08:59:12.231.394,18f184a0,02 00 21 00 28 00 36 00
2026-04-29 08:59:12.231.958,18f185a0,7e 0e 00 00 30 2a 00 00
2026-04-29 08:59:12.232.527,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:59:12.234.216,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:12.729.683,18f181a0,00 01 02 2c 5a 03 00 00
2026-04-29 08:59:12.730.251,18f182a0,01 00 0c 00 9d 00 03 00
2026-04-29 08:59:12.730.824,18f183a0,c4 09 01 00 00 00 00 00
2026-04-29 08:59:12.731.396,18f184a0,02 00 22 00 28 00 36 00
2026-04-29 08:59:12.731.960,18f185a0,7e 0e 00 00 30 2a 00 00
2026-04-29 08:59:12.732.528,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:59:12.734.217,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:13.229.674,18f181a0,00 01 00 2c 58 02 00 00
2026-04-29 08:59:13.230.242,18f182a0,01 00 0b 00 9d 00 03 00
2026-04-29 08:59:13.230.806,18f183a0,c4 09 01 00 00 00 00 00
2026-04-29 08:59:13.231.379,18f184a0,02 00 22 00 28 00 36 00
2026-04-29 08:59:13.231.943,18f185a0,7e 0e 00 00 30 2a 00 00
2026-04-29 08:59:13.232.511,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:59:13.234.200,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:13.729.667,18f181a0,00 01 00 2c 5a 02 00 00
2026-04-29 08:59:13.730.235,18f182a0,01 00 09 00 9c 00 03 00
2026-04-29 08:59:13.730.804,18f183a0,c4 09 01 00 00 00 00 00
2026-04-29 08:59:13.731.376,18f184a0,02 00 21 00 28 00 36 00
2026-04-29 08:59:13.731.940,18f185a0,7e 0e 00 00 30 2a 00 00
2026-04-29 08:59:13.732.509,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:59:13.734.198,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:14.229.661,18f181a0,00 01 00 2c 58 02 00 00
2026-04-29 08:59:14.230.230,18f182a0,01 00 08 00 9c 00 03 00
2026-04-29 08:59:14.230.810,18f183a0,c4 09 01 00 00 00 00 00
2026-04-29 08:59:14.231.382,18f184a0,02 00 21 00 28 00 36 00
2026-04-29 08:59:14.231.947,18f185a0,7e 0e 00 00 30 2a 00 00
2026-04-29 08:59:14.232.515,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:59:14.234.204,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:14.729.654,18f181a0,00 01 00 2c 59 02 00 00
2026-04-29 08:59:14.730.222,18f182a0,01 00 07 00 9c 00 03 00
2026-04-29 08:59:14.730.795,18f183a0,c4 09 01 00 00 00 00 00
2026-04-29 08:59:14.731.367,18f184a0,02 00 21 00 28 00 36 00
2026-04-29 08:59:14.731.931,18f185a0,7e 0e 00 00 30 2a 00 00
2026-04-29 08:59:14.732.499,18f186a0,02 01 03 01 01 00 5f 19
2026-04-29 08:59:14.734.188,18f189a0,00 00 00 00 00 00 15 00
2026-04-29 08:59:15.229.644,18f181a0,00 01 00 2c 5b 01 00 00
2026-04-29 08:59:15.230.213,18f182a0,01 00 07 00 9c 00 03 00
2026-04-29 08:59:15.230.785,18f183a0,c4 09 01 00 00 00 00 00
2026-04-29 08:59:15.231.357,18f184a0,02 00 21 00 28 00 36 00
2026-04-29 08:59:15.231.921,18f185a0,7f 0e 00 00 30 2a 00 00
2026-04-29 08:59:15.232.486,18f186a0,02 01 03 01 01 00 5f 19
